"cID","SNP","PUBMEDID","Study","Disease_Trait","Initial_Sample_Size","Replication_Sample_Size","Region","Chr","Chr_pos","Reported_Gene","Mapped_gene","Upstream_gene_id","Downstream_gene_id","Strongest_SNP","SNPs","Snp_id_current","Context","Intergenic","Risk_Allele_Frequency","p_value","Pvalue_mog","p_value_text","OR_or_beta_text","OR_or_beta","CI_95","Platform","CNV","tID","Date_Added_to_Catalog","continuous_trait","GWS","tID","trait","match_available","jd_code","lab_available","lab_name","good_match"
4852,"rs1394125",23263486,"Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.","Urate levels","49,825 European ancestry men, 60,522 European ancestry women","Up to 32,813 European ancestry individuals","15q24.2",15,76158983,"UBE2Q2, NRG4","UBE2Q2",NULL,NULL,"rs1394125-A","rs1394125",1394125,"intron",0,0.34,3E-13,12.5229,"",.04,0.04,"[0.031-0.055] mg/dl increase","Affymetrix, Illumina, Perlegen [2,450,547] (imputed)","N",2661,"2013-03-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
4853,"rs642803",23263486,"Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.","Urate levels","49,825 European ancestry men, 60,522 European ancestry women","Up to 32,813 European ancestry individuals","11q13.1",11,65560620,"OVOL1, LTBP3","OVOL1",NULL,NULL,"rs642803-T","rs642803",642803,"intron",0,0.46,3E-13,12.5229,"",.04,0.04,"[0.026-0.045] mg/dl decrease","Affymetrix, Illumina, Perlegen [2,450,547] (imputed)","N",2661,"2013-03-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
4854,"rs1178977",23263486,"Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.","Urate levels","49,825 European ancestry men, 60,522 European ancestry women","Up to 32,813 European ancestry individuals","7q11.23",7,72857049,"BAZ1B, MLXIPL","BAZ1B",NULL,NULL,"rs1178977-A","rs1178977",1178977,"intron",0,0.81,1E-12,12,"",.05,0.05,"[0.034-0.06] unit increase","Affymetrix, Illumina, Perlegen [2,450,547] (imputed)","N",2661,"2013-03-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
4855,"rs653178",23263486,"Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.","Urate levels","49,825 European ancestry men, 60,522 European ancestry women","Up to 32,813 European ancestry individuals","12q24.12",12,112007756,"ATXN2, PTPN11","ATXN2",NULL,NULL,"rs653178-T","rs653178",653178,"intron",0,0.51,7E-12,11.1549,"",.04,0.04,"[0.025-0.045] mg/dl decrease","Affymetrix, Illumina, Perlegen [2,450,547] (imputed)","N",2661,"2013-03-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
4856,"rs17632159",23263486,"Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.","Urate levels","49,825 European ancestry men, 60,522 European ancestry women","Up to 32,813 European ancestry individuals","5q13.2",5,72431482,"TMEM171","TMEM171 - TMEM174",134285,134288,"rs17632159-C","rs17632159",17632159,"Intergenic",1,0.31,4E-11,10.3979,"",.04,0.04,"[0.027-0.051] mg/dl decrease","Affymetrix, Illumina, Perlegen [2,450,547] (imputed)","N",2661,"2013-03-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
4857,"rs478607",23263486,"Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.","Urate levels","49,825 European ancestry men, 60,522 European ancestry women","Up to 32,813 European ancestry individuals","11q13.1",11,64478063,"NRXN2, SLC22A12","NRXN2",NULL,NULL,"rs478607-A","rs478607",478607,"intron",0,0.84,4E-11,10.3979,"",.05,0.05,"[0.033-0.061] mg/dl decrease","Affymetrix, Illumina, Perlegen [2,450,547] (imputed)","N",2661,"2013-03-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
4858,"rs17050272",23263486,"Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.","Urate levels","49,825 European ancestry men, 60,522 European ancestry women","Up to 32,813 European ancestry individuals","2q14.2",2,121306440,"INHBB","INHBB - GLI2",3625,2736,"rs17050272-A","rs17050272",17050272,"Intergenic",1,0.43,2E-10,9.69897,"",.04,0.04,"[0.023-0.047] mg/dl increase","Affymetrix, Illumina, Perlegen [2,450,547] (imputed)","N",2661,"2013-03-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
4859,"rs7193778",23263486,"Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.","Urate levels","49,825 European ancestry men, 60,522 European ancestry women","Up to 32,813 European ancestry individuals","16q22.1",16,69563890,"NFAT5","CYB5B - MIR1538",80777,100302119,"rs7193778-T","rs7193778",7193778,"Intergenic",1,0.86,8E-10,9.09691,"",.05,0.05,"[0.030-0.062] mg/dl decrease","Affymetrix, Illumina, Perlegen [2,450,547] (imputed)","N",2661,"2013-03-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
4860,"rs7188445",23263486,"Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.","Urate levels","49,825 European ancestry men, 60,522 European ancestry women","Up to 32,813 European ancestry individuals","16q23.2",16,79734987,"MAF","MAF - DYNLRB2",4094,83657,"rs7188445-A","rs7188445",7188445,"Intergenic",1,0.33,2E-9,8.69897,"",.03,0.03,"[0.022-0.042] mg/dl decrease","Affymetrix, Illumina, Perlegen [2,450,547] (imputed)","N",2661,"2013-03-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
4861,"rs7976059",23263486,"Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.","Urate levels","49,825 European ancestry men, 60,522 European ancestry women","Up to 32,813 European ancestry individuals","12q13.13",12,52251272,"ACVR1B, ACVRL1","FIGNL2 - ANKRD33",401720,341405,"rs7976059-T","rs7976059",7976059,"Intergenic",1,0.35,2E-9,8.69897,"(network)",.03,0.03,"[0.022-0.042] mg/dl increase","Affymetrix, Illumina, Perlegen [2,450,547] (imputed)","N",2665,"2013-03-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
4862,"rs10480300",23263486,"Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.","Urate levels","49,825 European ancestry men, 60,522 European ancestry women","Up to 32,813 European ancestry individuals","7q36.1",7,151406005,"PRKAG2","PRKAG2",NULL,NULL,"rs10480300-T","rs10480300",10480300,"intron",0,0.28,4E-9,8.39794,"",.04,0.04,"[0.023-0.047] mg/dl increase","Affymetrix, Illumina, Perlegen [2,450,547] (imputed)","N",2661,"2013-03-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
4863,"rs2079742",23263486,"Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.","Urate levels","49,825 European ancestry men, 60,522 European ancestry women","Up to 32,813 European ancestry individuals","17q23.2",17,59465697,"BCAS3, C17orf82","BCAS3",NULL,NULL,"rs2079742-T","rs2079742",2079742,"intron",0,0.85,1E-8,8,"",.04,0.04,"[0.027-0.059] mg/dl increase","Affymetrix, Illumina, Perlegen [2,450,547] (imputed)","N",2661,"2013-03-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
4864,"rs17786744",23263486,"Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.","Urate levels","49,825 European ancestry men, 60,522 European ancestry women","Up to 32,813 European ancestry individuals","8p21.2",8,23777006,"STC1","STC1 - ADAM28",6781,10863,"rs17786744-A","rs17786744",17786744,"Intergenic",1,0.58,1E-8,8,"",.03,0.03,"[0.019-0.039] mg/dl decrease","Affymetrix, Illumina, Perlegen [2,450,547] (imputed)","N",2661,"2013-03-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
4865,"rs2307394",23263486,"Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.","Urate levels","49,825 European ancestry men, 60,522 European ancestry women","Up to 32,813 European ancestry individuals","2q23.1",2,148716428,"ORC4L, ACVR2A","ORC4",NULL,NULL,"rs2307394-T","rs2307394",2307394,"missense",0,0.68,2E-8,7.69897,"",.03,0.03,"[0.019-0.039] mg/dl decrease","Affymetrix, Illumina, Perlegen [2,450,547] (imputed)","N",2661,"2013-03-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
4866,"rs7953704",23263486,"Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.","Urate levels","49,825 European ancestry men, 60,522 European ancestry women","Up to 32,813 European ancestry individuals","12q24.31",12,122625992,"B3GNT4","MLXIP - IL31",22877,386653,"rs7953704-A","rs7953704",7953704,"Intergenic",1,0.47,3E-8,7.52288,"(network)",.03,0.03,"[0.019-0.039] mg/dl decrease","Affymetrix, Illumina, Perlegen [2,450,547] (imputed)","N",2665,"2013-03-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
4867,"rs2244608",23263486,"Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.","Urate levels","49,825 European ancestry men, 60,522 European ancestry women","Up to 32,813 European ancestry individuals","12q24.31",12,121416988,"HNF1A","HNF1A",NULL,NULL,"rs2244608-A","rs2244608",2244608,"intron",0,0.68,8E-8,7.09691,"(women)",.04,0.04,"[0.023-0.049] mg/dl increase","Affymetrix, Illumina, Perlegen [2,450,547] (imputed)","N",2668,"2013-03-15",1,0,309,"Urate levels",1,274.1,NULL,NULL,NULL
4883,"rs12498742",23263486,"Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.","Urate levels","49,825 European ancestry men, 60,522 European ancestry women","Up to 32,813 European ancestry individuals","4p16.1",4,9944052,"SLC2A9","SLC2A9",NULL,NULL,"rs12498742-A","rs12498742",12498742,"intron",0,0.77,1E-700,700,"",.37,0.37,"[0.36-0.38] mg/dl increase","Affymetrix, Illumina, Perlegen [2,450,547] (imputed)","N",2661,"2013-03-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
10368,"rs9321453",21768215,"Genome-wide association study for serum urate concentrations and gout among African Americans identifies genomic risk loci and a novel URAT1 loss-of-function allele.","Urate levels","8,651 African American individuals","1,996 African American individuals","6q23.2",6,134773554,"Intergenic","LOC154092",NULL,NULL,"rs9321453-T","rs9321453",9321453,"intron",0,0.42,1E-9,9,"(AA)",.14,0.14,"[NR] mg/dl increase","Affymetrix [NR] (imputed)","N",2662,"2011-08-12",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
10369,"rs12800450",21768215,"Genome-wide association study for serum urate concentrations and gout among African Americans identifies genomic risk loci and a novel URAT1 loss-of-function allele.","Urate levels","8,651 African American individuals","1,996 African American individuals","11q13.1",11,64359221,"SLC22A12","SLC22A12",NULL,NULL,"rs12800450-T","rs12800450",12800450,"missense",0,0.01,3E-16,15.5229,"(AA)",1.19,1.19,"[NR] mg/dl decrease","Affymetrix [NR] (imputed)","N",2662,"2011-08-12",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
10370,"rs606458",21768215,"Genome-wide association study for serum urate concentrations and gout among African Americans identifies genomic risk loci and a novel URAT1 loss-of-function allele.","Urate levels","8,651 African American individuals","1,996 African American individuals","11q13.1",11,64546391,"MEN1,SF1,MAP4K2,PYGM,RASGRP2,CDC42BPG,NRXN2","SF1",NULL,NULL,"rs606458-T","rs606458",606458,"nearGene-5",0,0.35,6E-11,10.2218,"(AA)",.18,0.18,"[NR] mg/dl decrease","Affymetrix [NR] (imputed)","N",2662,"2011-08-12",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
10371,"rs493573",21768215,"Genome-wide association study for serum urate concentrations and gout among African Americans identifies genomic risk loci and a novel URAT1 loss-of-function allele.","Urate levels","8,651 African American individuals","1,996 African American individuals","11q13.1",11,64557054,"MAP4K2","MAP4K2",NULL,NULL,"rs493573-A","rs493573",493573,"cds-synon",0,0.03,2E-17,16.699,"(AA)",.80,0.80,"[NR] mg/dl decrease","Affymetrix [NR] (imputed)","N",2662,"2011-08-12",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
10372,"rs589691",21768215,"Genome-wide association study for serum urate concentrations and gout among African Americans identifies genomic risk loci and a novel URAT1 loss-of-function allele.","Urate levels","8,651 African American individuals","1,996 African American individuals","11q13.1",11,64525216,"Intergenic","PYGM;RASGRP2",NULL,NULL,"rs589691-T","rs589691",589691,"intron;intron",0,0.33,9E-8,7.04576,"(AA)",.15,0.15,"[NR] mg/dl decrease","Affymetrix [NR] (imputed)","N",2662,"2011-08-12",1,0,309,"Urate levels",1,274.1,NULL,NULL,NULL
12286,"rs13129697",20884846,"Multiple genetic loci influence serum urate levels and their relationship with gout and cardiovascular disease risk factors.","Urate levels","28,283 white individuals","22,054 women","4p16.1",4,9926967,"SLC2A9","SLC2A9",NULL,NULL,"rs13129697-G","rs13129697",13129697,"intron",0,0.27,2E-242,241.699,"(Urate)",22.21,22.21,"[20.90-23.52] umol/l decrease","Affymetrix & Illumina [~2.5 million] (imputed)","N",2666,"2010-10-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
12288,"rs2078267",20884846,"Multiple genetic loci influence serum urate levels and their relationship with gout and cardiovascular disease risk factors.","Urate levels","28,283 white individuals","22,054 women","11q13.1",11,64334114,"SLC22A11","SLC22A11",NULL,NULL,"rs2078267-C","rs2078267",2078267,"intron",0,0.46,2E-26,25.699,"(Urate)",6.80,6.80,"[5.55-8.05] umol/l increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",2666,"2010-10-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
12289,"rs1165196",20884846,"Multiple genetic loci influence serum urate levels and their relationship with gout and cardiovascular disease risk factors.","Urate levels","28,283 white individuals","22,054 women","6p22.2",6,25813150,"SLC17A1","SLC17A1",NULL,NULL,"rs1165196-G","rs1165196",1165196,"missense",0,0.46,5E-25,24.301,"(Urate)",6.21,6.21,"[5.03-7.39] umol/l decrease","Affymetrix & Illumina [~2.5 million] (imputed)","N",2666,"2010-10-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
12290,"rs780093",20884846,"Multiple genetic loci influence serum urate levels and their relationship with gout and cardiovascular disease risk factors.","Urate levels","28,283 white individuals","22,054 women","2p23.3",2,27742603,"GCKR","GCKR",NULL,NULL,"rs780093-T","rs780093",780093,"intron",0,0.40,4E-17,16.3979,"(Urate)",5.15,5.15,"[3.95-6.35] umol/l increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",2666,"2010-10-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
12291,"rs1106766",20884846,"Multiple genetic loci influence serum urate levels and their relationship with gout and cardiovascular disease risk factors.","Urate levels","28,283 white individuals","22,054 women","12q13.3",12,57809456,"R3HDM2,INHBC","R3HDM2 - INHBC",22864,3626,"rs1106766-T","rs1106766",1106766,"Intergenic",1,0.23,2E-11,10.699,"(Urate)",5.16,5.16,"[3.65-6.67] umol/l decrease","Affymetrix & Illumina [~2.5 million] (imputed)","N",2666,"2010-10-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
12292,"rs675209",20884846,"Multiple genetic loci influence serum urate levels and their relationship with gout and cardiovascular disease risk factors.","Urate levels","28,283 white individuals","22,054 women","6p24.3",6,7102084,"RREB1","BTF3P7 - RREB1",652960,6239,"rs675209-T","rs675209",675209,"Intergenic",1,0.26,1E-9,9,"(Urate)",4.39,4.39,"[2.98-5.80] umol/l increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",2666,"2010-10-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
12293,"rs1967017",20884846,"Multiple genetic loci influence serum urate levels and their relationship with gout and cardiovascular disease risk factors.","Urate levels","28,283 white individuals","22,054 women","1q21.1",1,145723645,"PDZK1","CD160 - PDZK1",11126,5174,"rs1967017-T","rs1967017",1967017,"Intergenic",1,0.47,4E-8,7.39794,"(Urate)",3.33,3.33,"[2.15-4.51] umol/l increase","Affymetrix & Illumina [~2.5 million] (imputed)","N",2666,"2010-10-15",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
13962,"rs2544390",20139978,"Genome-wide association study of hematological and biochemical traits in a Japanese population.","Urate levels","8,868 Japanese ancestry individuals","NR","2q31.1",2,170204846,"LRP2","LRP2",NULL,NULL,"rs2544390-C","rs2544390",2544390,"intron",0,0.49,4E-8,7.39794,"",.08,0.08,"[0.053-0.111] unit decrease","Illumina [561,583]","N",2661,"2013-09-04",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
13963,"rs4148155",20139978,"Genome-wide association study of hematological and biochemical traits in a Japanese population.","Urate levels","8,868 Japanese ancestry individuals","NR","4q22.1",4,89054667,"ABCG2","ABCG2",NULL,NULL,"rs4148155-G","rs4148155",4148155,"intron",0,0.3,1E-13,13,"",.12,0.12,"[0.09-0.152] unit increase","Illumina [561,583]","N",2661,"2013-09-04",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
13964,"rs11722228",20139978,"Genome-wide association study of hematological and biochemical traits in a Japanese population.","Urate levels","8,868 Japanese ancestry individuals","NR","4p16.1",4,9915741,"SLC2A9","SLC2A9",NULL,NULL,"rs11722228-T","rs11722228",11722228,"intron",0,0.45,7E-24,23.1549,"",.16,0.16,"[0.13-0.2] unit increase","Illumina [561,583]","N",2661,"2013-09-04",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
13965,"rs506338",20139978,"Genome-wide association study of hematological and biochemical traits in a Japanese population.","Urate levels","8,868 Japanese ancestry individuals","NR","11q13.1",11,64440920,"SLC22A12","NRXN2",NULL,NULL,"rs506338-C","rs506338",506338,"intron",0,0.17,2E-31,30.699,"",.23,0.23,"[0.19-0.27] unit decrease","Illumina [561,583]","N",2661,"2013-09-04",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
16026,"rs2231142",18834626,"Association of three genetic loci with uric acid concentration and risk of gout: a genome-wide association study.","Urate levels","11,847 individuals","14,867 individuals","4q22.1",4,89052323,"ABCG2","ABCG2",NULL,NULL,"rs2231142-?","rs2231142",2231142,"missense",0,0.11,3E-60,59.5229,"(whites)",.24,0.24,"[0.20-0.28] SD increase in serum uric acid level","Affymetrix and Illumina[up to 530,683]","N",2667,"2008-11-25",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
16027,"rs1165205",18834626,"Association of three genetic loci with uric acid concentration and risk of gout: a genome-wide association study.","Urate levels","11,847 individuals","14,867 individuals","6p22.2",6,25870542,"SLC17A3","SLC17A3",NULL,NULL,"rs1165205-?","rs1165205",1165205,"intron",0,0.47,4E-29,28.3979,"(whites)",.09,0.09,"[0.07-0.11] SD decrease in serum uric acid level","Affymetrix and Illumina[up to 530,683]","N",2667,"2008-11-25",1,1,309,"Urate levels",1,274.1,NULL,NULL,NULL
