SNP	pheno	maf	PheWAS_MAF_W	prev	table	minN	jd_string	PheWAS_OR	PheWAS_P	logit_OR	logit_p-val	fisher_OR	fisher_pval	exact_OR	exact_p-val	pval_norm	bayes factor
exm470852	pheno_290.12	1.70E-03	0.001699	1.87E-03	"[[23986, 69, 1], [42, 3, 0]]"	3	Dementia with cerebral degenerations	29.43	1.01E-07	26.48	8.03E-08	23.33	3.71E-04	23.33	7.01E-05	2.86E-07	9.43
exm470996	pheno_250.15	4.04E-03	0.00404	2.18E-03	"[[21338, 169, 2], [42, 5, 0]]"	5	Diabetes type 1 with peripheral circulatory disorders	13.67	1.19E-08	12.41	2.69E-08	13.91	4.63E-05	13.91	1.17E-05	2.45E-08	32.27
exm473350	pheno_426.22	2.02E-03	0.002021	1.68E-03	"[[18314, 67], [26, 3]]"	3	Mobitz II AV block	30.05	7.00E-08	29.88	5.26E-08	31.54	1.79E-04	31.54	2.93E-05	5.07E-08	9.6
exm474046	pheno_031	1.31E-03	0.001312	1.72E-03	"[[24897, 65], [40, 3]]"	3	Diseases due to other mycobacteria	29.22	3.88E-08	29.35	3.53E-08	28.73	2.20E-04	28.73	3.76E-05	7.49E-08	9.66
exm477849	pheno_571.6	1.07E-03	0.001065	1.01E-02	"[[23147, 47], [231, 6]]"	6	Primary biliary cirrhosis	12.25	1.36E-08	12.09	1.48E-08	12.79	1.55E-05	12.79	4.35E-06	7.97E-09	53.37
exm481508	pheno_250.15	1.21E-03	0.001211	2.18E-03	"[[21485, 46], [44, 3]]"	3	Diabetes type 1 with peripheral circulatory disorders	33	3.30E-08	34.39	1.22E-08	31.85	1.66E-04	31.85	2.74E-05	3.42E-08	9.82
exm482508	pheno_200.1	1.10E-03	0.001098	7.29E-03	"[[26809, 53], [193, 5]]"	5	Polycythemia vera	13.89	3.29E-08	13.67	3.72E-08	13.1	6.67E-05	13.1	1.80E-05	7.63E-08	29.1
exm482637	pheno_297.2	1.92E-03	0.001917	2.83E-03	"[[20345, 66], [54, 4]]"	4	Suicide or self-inflicted injury	23.74	4.58E-09	22.62	6.88E-09	22.83	4.63E-05	22.83	9.18E-06	7.15E-09	19.56
exm483199	pheno_706.8	4.88E-03	0.004878	5.41E-03	"[[26407, 246], [135, 10]]"	10	Other specified diseases of sebaceous glands	7.63	2.27E-09	7.64	1.50E-09	7.95	1.42E-06	7.95	4.91E-07	6.15E-10	314.03
exm483726	pheno_772.6	3.04E-02	0.03041	2.13E-03	"[[22375, 1387, 23], [44, 8, 3]]"	14	Facial weakness	4.6	9.72E-08	4.65	7.72E-08	4.7	6.43E-06	4.7	2.88E-06	6.56E-08	346.01
exm488376	pheno_642.1	1.84E-03	0.001842	6.86E-03	"[[15075, 64], [100, 5]]"	5	Preeclampsia and eclampsia	14.7	3.53E-08	0	0.00E+00	11.78	1.12E-04	11.78	3.14E-05	2.76E-07	26.1
exm488910	pheno_610.2	2.31E-03	0.002304	1.61E-03	"[[12321, 56, 0], [17, 3, 0]]"	3	Fibroadenosis of breast	39.09	1.56E-08	0	0.00E+00	35.76	1.19E-04	35.76	1.83E-05	1.19E-08	10.08
exm488919	pheno_942	7.72E-03	0.007719	3.26E-03	"[[23839, 345, 5], [71, 8, 0]]"	8	Infusion and transfusion reaction	6.7	8.67E-08	6.69	9.02E-08	7.21	2.75E-05	7.21	9.84E-06	8.44E-08	88.83
exm491036	pheno_642.1	2.59E-03	0.002584	6.86E-03	"[[15060, 81], [98, 6]]"	6	Preeclampsia and eclampsia	13.55	5.04E-09	0	0.00E+00	11.38	2.82E-05	11.38	8.13E-06	2.91E-08	48.27
exm491036	pheno_575.1	2.59E-03	0.002584	8.59E-03	"[[27109, 135], [228, 8]]"	8	Cholangitis	7.26	9.73E-08	7.19	1.00E-07	7.05	3.45E-05	7.05	1.27E-05	1.49E-07	81.1
exm491139	pheno_750.2	1.70E-03	0.001703	5.00E-03	"[[27715, 89], [135, 5]]"	5	Lower gastrointestinal congenital anomalies	14.36	6.67E-08	15.68	3.42E-08	11.53	1.13E-04	11.53	3.17E-05	2.39E-07	26.88
exm491374	pheno_395.4	1.16E-03	0.00116	4.21E-03	"[[24762, 54], [101, 4]]"	4	Nonrheumatic pulmonary valve disorders	17.53	1.42E-07	17.07	2.10E-07	18.16	1.06E-04	18.16	2.37E-05	6.31E-08	17.89
exm493863	pheno_642.1	2.23E-03	0.002227	6.86E-03	"[[15085, 71], [100, 5]]"	5	Preeclampsia and eclampsia	13.11	1.12E-07	0	0.00E+00	10.62	1.76E-04	10.62	5.18E-05	7.73E-07	23.85
exm495451	pheno_642.1	2.66E-03	0.002655	6.86E-03	"[[15047, 82], [98, 7]]"	7	Preeclampsia and eclampsia	15.63	4.92E-11	0	0.00E+00	13.11	2.62E-06	13.11	7.15E-07	3.20E-10	107.12
exm498257	pheno_378.2	3.06E-03	0.003061	2.13E-03	"[[25647, 164], [50, 5]]"	5	Nystagmus and other irregular eye movements	16.21	7.24E-09	15.9	1.01E-08	15.64	3.00E-05	15.64	7.17E-06	1.08E-08	33.19
exm498257	pheno_306	3.06E-03	0.003061	4.92E-03	"[[20299, 113], [95, 6]]"	6	Other mental disorder	11.71	1.61E-08	11.52	2.05E-08	11.35	2.72E-05	11.35	7.78E-06	2.39E-08	49.69
exm498681	pheno_642.1	2.57E-03	0.002564	6.86E-03	"[[15086, 77], [99, 6]]"	6	Preeclampsia and eclampsia	14.06	3.49E-09	0	0.00E+00	11.87	2.25E-05	11.87	6.39E-06	1.75E-08	50.41
exm498995	pheno_642.1	2.47E-03	0.002469	6.86E-03	"[[15053, 79], [99, 6]]"	6	Preeclampsia and eclampsia	14.3	2.57E-09	0	0.00E+00	11.55	2.61E-05	11.55	7.49E-06	2.45E-08	48.99
exm498995	pheno_575.1	2.47E-03	0.002469	8.59E-03	"[[27091, 127], [228, 8]]"	8	Cholangitis	7.67	4.45E-08	7.68	3.93E-08	7.48	2.30E-05	7.48	8.22E-06	6.46E-08	91.16
exm499093	pheno_380.1	2.15E-03	0.002153	8.96E-03	"[[27416, 114], [241, 8]]"	8	Otitis externa	8.08	1.94E-08	8.03	2.10E-08	7.98	1.49E-05	7.98	5.18E-06	2.64E-08	102.49
exm499425	pheno_501	1.90E-03	0.001901	1.79E-02	"[[20166, 62], [361, 8]]"	8	Pneumonitis due to inhalation of food or vomitus	8.01	6.08E-08	7.94	6.76E-08	7.21	3.53E-05	7.21	1.33E-05	2.03E-07	75.31
exm500583	pheno_573.3	1.26E-03	0.001261	4.32E-03	"[[23247, 52, 1], [99, 0, 2]]"	4	Hepatomegaly	14.37	3.35E-08	13.91	6.88E-08	17.41	1.19E-04	-1	-1.00E+00	7.77E-08	17.87
exm50116	pheno_385.3	3.87E-03	0.003868	2.98E-03	"[[25866, 197, 0], [73, 4, 1]]"	6	Cholesteatoma	10.41	2.88E-08	10.49	2.44E-08	10.54	3.56E-05	10.54	1.05E-05	3.46E-08	49.3
exm503049	pheno_604.3	1.46E-03	0.001464	3.93E-03	"[[9604, 28], [35, 3]]"	3	Peyronie's disease	32.49	8.52E-08	0	0.00E+00	29.4	2.33E-04	29.4	4.09E-05	1.32E-07	9.2
exm505170	pheno_571.6	1.81E-03	0.001807	1.01E-02	"[[23114, 85], [231, 7]]"	7	Primary biliary cirrhosis	8.41	1.09E-07	8	1.97E-07	8.24	4.29E-05	8.24	1.47E-05	1.45E-07	59.33
exm50531	pheno_736.6	2.73E-03	0.002725	1.40E-03	"[[26231, 137], [33, 4]]"	4	Unequal leg length (acquired)	22.2	1.27E-08	23.26	7.76E-09	23.21	4.49E-05	23.21	8.68E-06	7.35E-09	19.37
exm507936	pheno_751.2	1.14E-03	0.001144	1.71E-02	"[[27829, 53], [476, 8]]"	8	Congenital anomalies of urinary system	9.37	6.80E-09	9.64	4.67E-09	8.82	9.04E-06	8.82	3.11E-06	1.33E-08	107.47
exm507936	pheno_751	1.14E-03	0.001144	2.48E-02	"[[27829, 53], [698, 10]]"	10	Genitourinary congenital anomalies	8.07	6.86E-09	8.42	3.96E-09	7.52	3.19E-06	7.52	1.22E-06	5.92E-09	215.65
exm508547	pheno_750.22	1.20E-03	0.001196	1.47E-03	"[[27770, 65], [38, 3]]"	3	"Congenital anomaly of gallbladder, bile ducts, liver, pancreas"	29.69	9.50E-08	28.71	9.22E-08	33.73	1.39E-04	33.73	2.19E-05	1.83E-08	10.02
exm509768	pheno_740.3	1.30E-03	0.001295	2.43E-03	"[[23384, 55, 1], [54, 3, 0]]"	3	"Osteoarthrosis involving more than one site, but not specified as generalized"	25.54	7.03E-08	21.52	2.07E-07	22.2	4.30E-04	22.2	8.39E-05	4.51E-07	9.25
exm510325	pheno_740.3	3.05E-03	0.003045	2.43E-03	"[[23309, 124, 4], [53, 3, 1]]"	5	"Osteoarthrosis involving more than one site, but not specified as generalized"	12.36	1.22E-08	11.62	1.09E-08	16.24	2.23E-05	16.24	5.24E-06	3.51E-09	36.65
exm510359	pheno_870.5	1.04E-03	0.001043	2.25E-03	"[[26156, 49], [56, 3]]"	3	Open wound of lip and mouth	29.65	3.07E-08	29.56	3.06E-08	28.6	2.20E-04	28.6	3.81E-05	7.26E-08	9.7
exm512603	pheno_353.1	1.90E-03	0.0019	1.27E-03	"[[25865, 97], [30, 3]]"	3	Nerve plexus lesions	26.39	1.11E-07	26.4	1.01E-07	26.66	2.77E-04	26.66	4.89E-05	1.60E-07	9.4
exm515261	pheno_526.9	1.60E-03	0.001603	3.15E-03	"[[24399, 80], [77, 4]]"	4	Jaw disease NOS	17.55	6.01E-08	16.06	1.28E-07	15.84	1.73E-04	15.84	4.09E-05	2.22E-07	16.76
exm516367	pheno_724.1	2.14E-02	0.02139	8.22E-04	"[[23294, 1005, 8], [13, 7, 0]]"	7	Disorders of sacrum	10.85	4.51E-08	10.88	4.92E-08	9.89	1.87E-05	9.89	5.65E-06	4.24E-08	64.83
exm518576	pheno_715.2	1.26E-03	0.001261	2.30E-03	"[[24234, 59], [53, 3]]"	3	Ankylosing spondylitis	27.16	9.15E-08	26.15	9.58E-08	23.25	3.96E-04	23.25	7.55E-05	4.04E-07	9.19
exm518975	pheno_642.1	1.96E-03	0.00196	6.86E-03	"[[15017, 82], [96, 6]]"	6	Preeclampsia and eclampsia	14.14	2.93E-09	0	0.00E+00	11.45	2.73E-05	11.45	7.87E-06	2.72E-08	48.55
exm519255	pheno_426.22	1.26E-03	0.001262	1.68E-03	"[[18352, 44], [28, 3]]"	3	Mobitz II AV block	41.44	4.39E-09	43.54	1.97E-09	44.69	6.65E-05	44.69	9.27E-06	2.45E-09	10.2
exm519255	pheno_291.4	1.26E-03	0.001262	2.16E-03	"[[23996, 50], [49, 3]]"	3	Specific nonpsychotic mental disorders due to brain damage	28.5	5.48E-08	30.12	2.96E-08	29.38	2.06E-04	29.38	3.51E-05	6.13E-08	9.72
exm519782	pheno_568.1	2.74E-03	0.002742	9.74E-03	"[[24970, 130], [237, 10]]"	10	Peritoneal adhesions (postoperative) (postinfection)	7.99	5.97E-10	8.12	3.89E-10	8.1	1.22E-06	8.1	4.26E-07	4.62E-10	324.94
exm519782	pheno_568	2.74E-03	0.002742	1.51E-02	"[[24970, 130], [373, 11]]"	11	Other disorders of peritoneum	5.64	5.90E-08	5.68	4.90E-08	5.66	1.01E-05	5.66	4.23E-06	5.14E-08	205.25
exm521136	pheno_500	2.46E-03	0.002455	3.25E-03	"[[20133, 94, 3], [62, 3, 1]]"	5	Lung disease due to external agents	11.69	2.14E-08	11.63	1.77E-08	15.89	2.51E-05	15.89	6.00E-06	5.03E-09	35.73
exm521729	pheno_275.1	7.07E-02	0.07072	4.11E-03	"[[22856, 3426, 135], [69, 19, 21]]"	61	Disorders of iron metabolism	4.94	1.24E-23	5.06	8.26E-27	5.17	-1.30E-10	5.17	2.28E-21	2.09E-27	20079540982
exm524407	pheno_989	1.23E-03	0.001228	7.79E-04	"[[29423, 70], [20, 3]]"	3	"Toxic effect of other substances, chiefly nonmedicinal as to source"	70.76	2.52E-11	62.56	5.53E-11	63.05	2.48E-05	63.05	2.88E-06	1.02E-10	10.61
exm524646	pheno_571.6	1.43E-03	0.00145	1.01E-02	"[[23179, 64], [231, 7]]"	7	Primary biliary cirrhosis	11.19	2.73E-09	10.94	3.42E-09	10.97	7.71E-06	10.97	2.33E-06	3.65E-09	87.53
exm524775	pheno_872	2.09E-03	0.002086	2.32E-03	"[[26101, 104], [57, 4]]"	4	Traumatic amputation	19.2	2.39E-08	19.06	2.50E-08	17.61	1.18E-04	17.61	2.62E-05	8.17E-08	17.69
exm525239	pheno_571.6	2.25E-03	0.002248	1.01E-02	"[[23084, 106], [229, 8]]"	8	Primary biliary cirrhosis	7.4	9.03E-08	7.15	1.40E-07	7.61	2.14E-05	7.61	7.62E-06	5.90E-08	91.67
exm52539	pheno_420.21	2.39E-03	0.002388	2.54E-03	"[[27017, 128], [64, 5]]"	5	Acute pericarditis	16.47	3.61E-09	16.22	3.97E-09	16.49	2.26E-05	16.49	5.29E-06	4.68E-09	35.24
exm527079	pheno_750.22	1.51E-01	0.1511	1.47E-03	"[[20127, 7110, 645], [21, 16, 4]]"	24	"Congenital anomaly of gallbladder, bile ducts, liver, pancreas"	4.84	8.87E-08	2.26	8.80E-04	2.33	9.66E-04	2.33	5.00E-04	2.95E-04	47.68
exm527721	pheno_790.1	1.17E-03	0.001169	6.13E-03	"[[23037, 51], [138, 5]]"	5	Elevated sedimentation rate	15.81	1.47E-08	15.92	1.06E-08	16.37	2.45E-05	16.37	5.92E-06	6.49E-09	34.18
exm528004	pheno_575.1	2.50E-03	0.0025	8.59E-03	"[[27104, 130], [228, 8]]"	8	Cholangitis	7.65	4.54E-08	7.5	5.59E-08	7.32	2.68E-05	7.32	9.69E-06	8.87E-08	87.26
exm528004	pheno_697	2.50E-03	0.0025	1.11E-02	"[[25007, 122], [273, 9]]"	9	Sarcoidosis	6.4	1.37E-07	6.6	7.80E-08	6.76	1.63E-05	6.76	6.20E-06	5.60E-08	123.56
exm528347	pheno_790.1	1.11E-03	0.00111	6.13E-03	"[[25902, 52], [155, 5]]"	5	Elevated sedimentation rate	16.43	8.33E-09	16.26	8.11E-09	16.07	2.63E-05	16.07	6.41E-06	7.51E-09	34
exm529579	pheno_250.1	1.06E-02	0.01055	6.41E-02	"[[18614, 384], [1323, 60]]"	60	Type 1 diabetes	2.27	1.15E-08	2.24	1.37E-08	2.2	2.89E-07	2.2	1.71E-07	1.78E-08	16364.79
exm529653	pheno_715.2	6.84E-02	0.06838	2.30E-03	"[[21134, 3044, 117], [31, 24, 1]]"	26	Ankylosing spondylitis	3.57	6.25E-08	4.21	1.53E-10	4.18	2.47E-08	4.18	1.18E-08	1.40E-10	8751.51
exm529698	pheno_250.1	1.06E-02	0.01054	6.41E-02	"[[21109, 424, 1], [1410, 65, 0]]"	65	Type 1 diabetes	2.33	6.77E-10	2.3	8.21E-10	2.26	4.25E-08	2.26	1.84E-08	1.00E-09	75622.61
exm529934	pheno_696.41	2.35E-01	0.2349	1.23E-02	"[[12479, 7515, 1174], [126, 123, 22]]"	167	Psoriasis vulgaris	2.04	5.42E-08	1.47	3.90E-05	1.47	6.56E-05	1.47	3.36E-05	2.40E-05	886.28
exm529934	pheno_696.4	2.35E-01	0.2349	1.61E-02	"[[12479, 7515, 1174], [177, 152, 25]]"	202	Psoriasis	1.86	1.32E-07	1.32	1.01E-03	1.31	1.46E-03	1.31	6.96E-04	6.06E-04	96.89
exm529978	pheno_715.2	7.05E-02	0.07053	2.30E-03	"[[21026, 3148, 121], [29, 26, 1]]"	28	Ankylosing spondylitis	3.89	2.90E-09	4.5	8.78E-12	4.44	2.63E-09	4.44	1.20E-09	6.94E-12	24610.13
exm530018	pheno_696.41	2.21E-01	0.2206	1.23E-02	"[[14574, 8071, 1166], [149, 122, 23]]"	168	Psoriasis vulgaris	2.21	6.03E-10	1.43	8.44E-05	1.43	1.35E-04	1.43	7.13E-05	5.25E-05	518.91
exm530018	pheno_696.4	2.21E-01	0.2206	1.61E-02	"[[14574, 8071, 1166], [207, 155, 26]]"	207	Psoriasis	2	1.78E-09	1.3	1.13E-03	1.3	1.62E-03	1.3	7.93E-04	6.90E-04	88.84
exm530018	pheno_696	2.21E-01	0.2206	1.67E-02	"[[14574, 8071, 1166], [217, 158, 26]]"	210	Psoriasis and related disorders	1.88	3.14E-08	1.27	2.90E-03	1.27	3.90E-03	1.27	1.92E-03	1.75E-03	44.69
exm53032	pheno_960.2	1.14E-03	0.001144	1.01E-03	"[[24619, 57, 0], [23, 1, 1]]"	3	Allergy/adverse effect of penicillin	35.11	2.50E-08	35.07	1.55E-08	55.2	3.21E-05	55.2	3.98E-06	1.20E-10	11.06
exm530701	pheno_800.4	1.13E-03	0.001127	4.31E-03	"[[25390, 54], [106, 4]]"	4	Fracture of patella	19.8	2.20E-08	17.76	5.04E-08	17.74	1.15E-04	17.74	2.61E-05	7.85E-08	17.7
exm530708	pheno_715.2	2.69E-01	0.2692	2.30E-03	"[[12985, 9550, 1756], [9, 36, 11]]"	54	Ankylosing spondylitis	3.13	1.18E-07	2.91	1.83E-08	2.92	2.48E-08	2.92	1.22E-08	7.43E-09	15598.83
exm530736	pheno_715.2	2.37E-01	0.237	2.30E-03	"[[12329, 7398, 1267], [9, 31, 10]]"	49	Ankylosing spondylitis	3.41	5.05E-08	3.25	2.60E-09	3.36	3.97E-09	3.36	1.67E-09	7.26E-10	28672
exm530836	pheno_642.1	2.29E-03	0.002292	6.86E-03	"[[15097, 75], [99, 6]]"	6	Preeclampsia and eclampsia	14.79	1.79E-09	0	0.00E+00	12.2	1.95E-05	12.2	5.47E-06	1.26E-08	51.79
exm530836	pheno_575.1	2.29E-03	0.002292	8.59E-03	"[[27183, 118], [229, 8]]"	8	Cholangitis	8.22	1.71E-08	8.35	1.17E-08	8.05	1.40E-05	8.05	4.86E-06	2.31E-08	104.28
exm530836	pheno_697	2.29E-03	0.002292	1.11E-02	"[[25073, 116], [274, 9]]"	9	Sarcoidosis	6.51	1.11E-07	6.91	3.90E-08	7.1	1.13E-05	7.1	4.19E-06	2.69E-08	137.73
exm531402	pheno_306	2.17E-03	0.00217	4.92E-03	"[[20331, 79], [96, 5]]"	5	Other mental disorder	13.17	7.26E-08	13.18	6.21E-08	13.4	5.94E-05	13.4	1.56E-05	5.56E-08	29.88
exm531837	pheno_250.13	2.53E-02	0.02531	6.32E-03	"[[20497, 1025, 12], [111, 26, 0]]"	26	Type 1 diabetes with ophthalmic manifestations	3.91	9.88E-10	4.26	5.98E-12	4.2	6.80E-09	4.2	3.31E-09	5.16E-12	23731.55
exm531837	pheno_250.1	2.53E-02	0.02531	6.41E-02	"[[20497, 1025, 12], [1347, 125, 3]]"	131	Type 1 diabetes	1.81	1.59E-09	1.87	4.50E-11	1.86	1.01E-09	1.86	5.17E-10	3.32E-11	2712981.08
exm531837	pheno_250.7	2.53E-02	0.02531	1.90E-02	"[[20497, 1025, 12], [368, 49, 0]]"	49	Diabetic retinopathy	2.46	1.44E-08	2.52	1.29E-09	2.5	5.80E-08	2.5	2.88E-08	8.33E-10	nan
exm532268	pheno_250.1	7.35E-03	0.007349	6.41E-02	"[[21242, 291, 1], [1427, 48, 0]]"	48	Type 1 diabetes	2.48	1.17E-08	2.44	1.62E-08	2.41	3.19E-07	2.41	1.84E-07	1.31E-08	11418.46
exm532280	pheno_250.13	1.14E-01	0.1138	6.32E-03	"[[16935, 4303, 291], [81, 49, 7]]"	63	Type 1 diabetes with ophthalmic manifestations	6.57	4.74E-09	2.31	5.59E-09	2.33	5.27E-08	2.33	2.73E-08	2.76E-09	41288.04
exm532734	pheno_250.13	1.13E-01	0.1134	6.32E-03	"[[16951, 4292, 287], [81, 49, 7]]"	63	Type 1 diabetes with ophthalmic manifestations	6.84	2.98E-09	2.32	4.65E-09	2.34	4.83E-08	2.34	2.36E-08	2.30E-09	44916.54
exm532828	pheno_255.3	2.41E-03	0.002405	1.17E-03	"[[25603, 125], [24, 6]]"	6	Adrenogenital disorders	49.05	2.90E-16	54.34	5.03E-17	51.21	8.27E-09	51.21	1.12E-09	3.86E-17	105.7
exm533062	pheno_250.13	2.24E-02	0.02242	6.32E-03	"[[20605, 914, 8], [112, 25, 0]]"	25	Type 1 diabetes with ophthalmic manifestations	4.24	3.47E-10	4.65	1.04E-12	4.55	2.98E-09	4.55	1.33E-09	9.04E-13	30744.61
exm533062	pheno_250.1	2.24E-02	0.02242	6.41E-02	"[[20605, 914, 8], [1357, 116, 2]]"	120	Type 1 diabetes	1.87	1.43E-09	1.94	2.98E-11	1.92	9.85E-10	1.92	4.83E-10	2.65E-11	2416209.82
exm533062	pheno_250.7	2.24E-02	0.02242	1.90E-02	"[[20605, 914, 8], [371, 46, 0]]"	46	Diabetic retinopathy	2.61	6.34E-09	2.67	4.38E-10	2.64	3.02E-08	2.64	1.50E-08	2.83E-10	nan
exm533062	pheno_250.14	2.24E-02	0.02242	1.16E-02	"[[20605, 914, 8], [219, 33, 0]]"	33	Type 1 diabetes with neurological manifestations	2.9	4.96E-08	3.21	3.32E-10	3.17	4.22E-08	3.17	2.36E-08	2.29E-10	19310.76
exm533229	pheno_306	1.60E-03	0.001598	4.92E-03	"[[20353, 59], [96, 5]]"	5	Other mental disorder	16.63	7.56E-09	17.04	3.99E-09	17.97	1.59E-05	17.97	3.64E-06	2.10E-09	36.44
exm533283	pheno_250.1	1.27E-02	0.01266	6.41E-02	"[[21019, 509, 4], [1402, 72, 1]]"	74	Type 1 diabetes	2.19	6.26E-10	2.14	1.72E-09	2.12	4.05E-08	2.12	2.28E-08	1.61E-09	84096.93
exm533406	pheno_555.2	3.04E-01	0.3036	1.60E-02	"[[10221, 9065, 1926], [137, 152, 57]]"	266	Ulcerative colitis	1.91	2.75E-08	1.43	7.11E-06	1.43	9.89E-06	1.43	4.52E-06	3.48E-06	4724.55
exm533579	pheno_250.11	2.81E-02	0.0281	5.04E-03	"[[20366, 1149, 19], [88, 21, 0]]"	21	Type 1 diabetes with ketoacidosis	4.08	3.66E-09	3.86	7.45E-09	3.76	9.83E-07	3.76	4.98E-07	8.81E-09	1659.05
exm533622	pheno_306	1.63E-03	0.001632	4.92E-03	"[[20339, 59], [96, 5]]"	5	Other mental disorder	16.79	6.97E-09	17.37	3.24E-09	17.95	1.59E-05	17.95	3.65E-06	2.12E-09	36.42
exm534352	pheno_221	1.48E-03	0.00148	2.37E-03	"[[12160, 38], [26, 3]]"	3	Benign neoplasm of other female genital organs	36.92	1.86E-08	0	0.00E+00	36.92	1.20E-04	36.92	1.86E-05	1.83E-08	9.69
exm534416	pheno_250.13	1.09E-01	0.1086	6.32E-03	"[[17037, 4053, 271], [81, 49, 7]]"	63	Type 1 diabetes with ophthalmic manifestations	6.97	6.48E-10	2.44	5.19E-10	2.48	7.04E-09	2.48	3.65E-09	2.13E-10	129391.41
exm534416	pheno_250.12	1.09E-01	0.1086	8.15E-03	"[[17037, 4053, 271], [111, 57, 7]]"	71	Type 1 diabetes with renal manifestations	5.05	2.14E-08	2.08	3.25E-08	2.11	2.30E-07	2.11	1.02E-07	1.46E-08	24910.48
exm534536	pheno_306	1.68E-03	0.001682	4.92E-03	"[[20343, 61], [96, 5]]"	5	Other mental disorder	15.7	1.54E-08	16.26	6.99E-09	17.37	1.85E-05	17.37	4.31E-06	3.09E-09	35.72
exm534671	pheno_255.3	2.22E-03	0.00222	1.17E-03	"[[25615, 113], [24, 6]]"	6	Adrenogenital disorders	54.22	6.76E-17	60.47	1.03E-17	56.67	4.63E-09	56.67	6.01E-10	6.85E-18	108.53
exm535055	pheno_250.1	1.30E-02	0.01297	6.41E-02	"[[21013, 517, 4], [1398, 76, 1]]"	78	Type 1 diabetes	2.29	2.55E-11	2.23	8.15E-11	2.2	4.27E-09	2.2	2.28E-09	9.04E-11	381739.23
exm535230	pheno_250.13	1.12E-01	0.1124	6.32E-03	"[[17053, 4190, 291], [79, 52, 6]]"	64	Type 1 diabetes with ophthalmic manifestations	5.54	1.79E-09	2.41	6.85E-10	2.45	1.07E-08	2.45	4.57E-09	3.00E-10	116304.65
exm535230	pheno_250.12	1.12E-01	0.1124	8.15E-03	"[[17053, 4190, 291], [108, 63, 6]]"	75	Type 1 diabetes with renal manifestations	4.59	3.53E-09	2.13	5.48E-09	2.16	5.76E-08	2.16	2.39E-08	2.71E-09	64205.62
exm535230	pheno_250.7	1.12E-01	0.1124	1.90E-02	"[[17053, 4190, 291], [278, 125, 14]]"	153	Diabetic retinopathy	2.79	1.91E-08	1.81	4.65E-11	1.8	8.89E-10	1.8	4.59E-10	5.01E-11	3102381.66
exm535375	pheno_714	1.50E-01	0.1499	5.57E-02	"[[17688, 6058, 550], [943, 455, 35]]"	525	Rheumatoid arthritis and other inflammatory polyarthropathies	1.32	7.91E-08	1.31	1.06E-07	1.3	3.34E-07	1.3	1.69E-07	9.47E-08	127140.89
exm535376	pheno_714	1.50E-01	0.1499	5.57E-02	"[[17687, 6056, 549], [943, 455, 35]]"	525	Rheumatoid arthritis and other inflammatory polyarthropathies	1.32	7.47E-08	1.31	9.98E-08	1.3	3.32E-07	1.3	1.61E-07	9.01E-08	132085.93
exm535379	pheno_714	1.50E-01	0.1499	5.57E-02	"[[17688, 6057, 549], [943, 455, 35]]"	525	Rheumatoid arthritis and other inflammatory polyarthropathies	1.32	7.68E-08	1.31	1.03E-07	1.3	3.32E-07	1.3	1.62E-07	9.08E-08	131358.74
exm535385	pheno_714.1	4.53E-01	0.4527	4.43E-02	"[[7338, 12088, 4868], [248, 549, 330]]"	1045	Rheumatoid arthritis	1.48	1.49E-14	1.42	8.82E-16	1.42	-4.51E-11	1.42	2.55E-16	2.81E-16	1.31147E+12
exm535385	pheno_714	4.53E-01	0.4527	5.57E-02	"[[7338, 12088, 4868], [341, 700, 392]]"	1382	Rheumatoid arthritis and other inflammatory polyarthropathies	1.36	1.00E-11	1.32	1.12E-12	1.32	-3.48E-11	1.32	4.21E-13	4.21E-13	6227148500
exm535447	pheno_571.6	2.92E-02	0.02916	1.01E-02	"[[21954, 1315, 18], [203, 33, 1]]"	35	Primary biliary cirrhosis	2.69	4.06E-08	2.68	3.63E-08	2.67	8.45E-07	2.67	5.12E-07	2.53E-08	4325.72
exm535823	pheno_250.1	3.34E-01	0.3341	6.41E-02	"[[9787, 9304, 2423], [547, 730, 198]]"	1126	Type 1 diabetes	1.28	4.22E-09	1.26	5.15E-09	1.26	5.77E-09	1.26	2.71E-09	2.06E-09	4989436.8
exm536067	pheno_250.1	4.02E-01	0.4016	6.41E-02	"[[7581, 10349, 3598], [700, 629, 146]]"	921	Type 1 diabetes	0.7	4.72E-15	0.66	1.12E-24	0.66	6.51E-11	0.66	1.11E-16	1.50E-24	8.12004E+27
exm536067	pheno_250	4.02E-01	0.4016	1.89E-01	"[[7581, 10349, 3598], [1954, 2355, 700]]"	3755	Diabetes mellitus	0.86	5.18E-09	0.86	2.64E-11	0.87	1.73E-09	0.87	8.35E-10	9.43E-10	210054627.6
exm536067	pheno_244.4	4.02E-01	0.4016	1.24E-01	"[[8272, 11360, 3863], [1362, 1468, 485]]"	2438	Hypothyroidism NOS	0.84	1.41E-08	0.84	2.93E-10	0.85	1.86E-09	0.85	9.55E-10	1.14E-09	236105517
exm536067	pheno_250.12	4.02E-01	0.4016	8.15E-03	"[[7581, 10349, 3598], [108, 57, 12]]"	81	Type 1 diabetes with renal manifestations	0.47	4.95E-08	0.43	3.88E-11	0.43	-3.48E-11	0.43	7.84E-13	1.38E-11	4.08395E+15
