"cID","SNP","PUBMEDID","Study","Disease_Trait","Initial_Sample_Size","Replication_Sample_Size","Region","Chr","Chr_pos","Reported_Gene","Mapped_gene","Upstream_gene_id","Downstream_gene_id","Strongest_SNP","SNPs","Snp_id_current","Context","Intergenic","Risk_Allele_Frequency","p_value","Pvalue_mog","p_value_text","OR_or_beta_text","OR_or_beta","CI_95","Platform","CNV","tID","Date_Added_to_Catalog","continuous_trait","GWS","tID","trait","match_available","jd_code","lab_available","lab_name","good_match"
13408,"rs484959",20436471,"Genome-wide association study identifies variants at CSF1, OPTN and TNFRSF11A as genetic risk factors for Paget's disease of bone.","Paget's disease","692 European ancestry cases, 1,001 European ancestry controls","481 European ancestry cases, 520 European ancestry controls","1p13.3",1,110366083,"CSF1","EPS8L3 - CSF1",79574,1435,"rs484959-?","rs484959",484959,"Intergenic",1,0.51,5E-24,23.301,"",1.82,1.82,"[1.61-2.04]","Illumina [294,663]","N",1903,"2010-05-31",0,1,446,"Paget's disease",1,731.1,NULL,NULL,NULL
988,"rs877529",23955597,"Common variation at 3q26.2, 6p21.33, 17p11.2 and 22q13.1 influences multiple myeloma risk.","Multiple myeloma","2,335 European ancestry cses, 7,306 European controls","2,357 European ancestry cases, 3,684 European controls","22q13.1",22,39542292,"CBX7","CBX7",NULL,NULL,"rs877529-A","rs877529",877529,"intron",0,0.51,8E-16,15.0969,"",1.23,1.23,"[1.17-1.29]","Illumina [414,804]","N",1604,"2014-03-13",0,1,556,"Multiple myeloma",1,204.4,NULL,NULL,NULL
2257,"rs2034650",23583980,"Genome-wide association study identifies multiple susceptibility loci for pulmonary fibrosis.","Interstitial lung disease","1,161 European ancestry cases, 4,683 European ancestry controls","876 European ancestry cases, 1,890 European ancestry controls","15q15.1",15,40717302,"Intergenic","IVD - BAHD1",3712,22893,"rs2034650-A","rs2034650",2034650,"Intergenic",1,0.51,1E-11,11,"",1.30,1.30,"[1.19-1.41]","Illumina [439,828]","N",1267,"2013-11-01",0,1,880,"Interstitial lung disease",1,504.1,NULL,NULL,NULL
9660,"rs7023329",21983787,"Genome-wide association study identifies three new melanoma susceptibility loci.","Melanoma","2,804 European ancestry cases, 7,618 European ancestry controls","5,551 European ancestry cases, 7,449 European ancestry controls","9p21.3",9,21816528,"CDKN2A, MTAP","MTAP",NULL,NULL,"rs7023329-?","rs7023329",7023329,"intron",0,0.51,7E-9,8.1549,"",1.20,1.20,"[1.14-1.28]","Illumina [594,997]","N",1450,"2011-12-10",0,1,1281,"Melanoma",1,172.11,NULL,NULL,NULL
13112,"rs1495965",20622879,"Genome-wide association studies identify IL23R-IL12RB2 and IL10 as Beh&#x000e7;et's disease susceptibility loci.","Behcet's disease","611 Japanese cases, 737 Japanese controls","119 Korean cases, 140 Korean controls","1p31.3",1,67753508,"IL23R,IL12RB2","IL23R - IL12RB2",149233,3595,"rs1495965-G","rs1495965",1495965,"Intergenic",1,0.51,2E-11,10.699,"",1.35,1.35,"[1.24-1.47]","Affymetrix [320,438]","N",263,"2010-08-30",0,1,1431,"Behcet's disease",1,711.3,NULL,NULL,NULL
6648,"rs10995251",23042114,"Genome-wide association study identifies eight new susceptibility loci for atopic dermatitis in the Japanese population.","Atopic dermatitis","1,472 Japanese ancestry cases, 7,971 Japanese ancestry controls","1,856 Japanese ancestry cases, 7,021 Japanese ancestry controls","10q21.2",10,64398466,"ZNF365","ZNF365",NULL,NULL,"rs10995251-C","rs10995251",10995251,"intron",0,0.511,6E-20,19.2218,"",1.28,1.28,"[1.22-1.36]","Illumina [606,164]","N",226,"2012-12-21",0,1,788,"Atopic dermatitis",1,939,NULL,NULL,NULL
259,"rs2981578",24143190,"Genome-wide association study of breast cancer in the Japanese population.","Breast cancer","2,642 Japanese ancestry cases, 2,099 Japaneses ancestry controls","2,885 Japanese ancestry cases, 3,395 Japaneses ancestry controls","10q26.13",10,123340311,"FGFR2","FGFR2",NULL,NULL,"rs2981578-C","rs2981578",2981578,"intron",0,0.514,1E-12,12,"",1.23,1.23,"[1.158-1.296]","Illumina [5,335,291] (imputed)","N",437,"2014-04-10",0,1,85,"Breast cancer",1,174.11,NULL,NULL,NULL
6505,"rs7739264",23104006,"Genome-wide association meta-analysis identifies new endometriosis risk loci.","Endometriosis","3,181 European ancestry cases, 8,075 European ancestry controls, 1,423 Japanese ancestry cases, 1,318 Japanese ancestry controls","1,044 Japanese ancestry, 4,017 Japanese ancestry controls","6p22.3",6,19785588,"NR","UQCRFS1P3 - ID4",100130994,3400,"rs7739264-T","rs7739264",7739264,"Intergenic",1,0.515,4E-10,9.39794,"",1.17,1.17,"[1.11-1.23]","Illumina [407,632]","N",797,"2013-01-11",0,1,349,"Endometriosis",1,615,NULL,NULL,NULL
6421,"rs7911264",23128233,"Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.","Inflammatory bowel disease","12,924 European ancestry cases, 21,442 European ancestry controls","25,683 European ancestry cases, 17,015 European ancestry controls","10q23.33",10,94436851,"Intergenic","EIF2S2P3 - HHEX",283014,3087,"rs7911264-C","rs7911264",7911264,"Intergenic",1,0.519,3E-8,7.52288,"",1.07,1.07,"[1.035-1.097]","Affymetrix & Illumina [1.23 million](imputed)","N",1232,"2013-02-12",0,1,333,"Inflammatory bowel disease",1,555,NULL,NULL,NULL
4782,"rs34330",23273568,"Meta-analysis followed by replication identifies loci in or near CDKN1B, TET3, CD80, DRAM1, and ARID5B as associated with systemic lupus erythematosus in Asians.","Systemic lupus erythematosus","1,656 Han Chinese cases, 3,394 Han Chinese controls","3,256 Han Chinese cases, 5,667 Han Chinese controls, 453 Thai ancestry cases, 963 Thai ancestry controls","12p13.1",12,12870695,"CDKN1B","CDKN1B",NULL,NULL,"rs34330-C","rs34330",34330,"UTR-5",0,0.52,5E-12,11.301,"",1.19,1.19,"","Illumina [2,100,739] (imputed)","N",2539,"2013-02-21",0,1,38,"Systemic lupus erythematosus",1,695.42,NULL,NULL,NULL
8951,"rs340630",22291604,"A genome-wide association study identified AFF1 as a susceptibility locus for systemic lupus eyrthematosus in Japanese.","Systemic lupus erythematosus","891 Japanese ancestry cases, 3,384 Japanese ancestry controls","1,387 Japanese ancestry cases, 28,564 Japanese ancestry controls","4q21.3",4,87958395,"AFF1","AFF1",NULL,NULL,"rs340630-A","rs340630",340630,"intron",0,0.52,8E-9,8.09691,"",1.21,1.21,"[1.14-1.30]","Illumina [430,797]","N",2539,"2012-02-21",0,1,38,"Systemic lupus erythematosus",1,695.42,NULL,NULL,NULL
2734,"rs2016394",23535729,"Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","2q31.1",2,172972971,"METAP1D, DLX1, DLX2","DLX2 - ITGA6",1746,3655,"rs2016394-G","rs2016394",2016394,"Intergenic",1,0.52,1E-8,8,"",1.05,1.05,"[1.03-1.08]","Illumina & Affymetrix [~2.6 million] (Imputed)","N",437,"2013-09-12",0,1,85,"Breast cancer",1,174.11,NULL,NULL,NULL
11507,"rs13387042",21263130,"Novel breast cancer susceptibility locus at 9q31.2: results of a genome-wide association study.","Breast cancer","1,694 British cases, 2,365 British controls, 1,145 European ancestry cases, 1,142 European ancestry controls","7,317 British cases, 8,124 British controls","2q35",2,217905832,"Intergenic","TNP1 - RPL7L1P9",7141,100128899,"rs13387042-A","rs13387042",13387042,"Intergenic",1,0.52,2E-10,9.69897,"",1.16,1.16,"[1.11-1.22]","Illumina [~296,114]","N",437,"2011-03-04",0,1,85,"Breast cancer",1,174.11,NULL,NULL,NULL
2680,"rs1894292",23535732,"Identification of 23 new prostate cancer susceptibility loci using the iCOGS custom genotyping array.","Prostate cancer","11,085 European ancestry cases, 11,463 European ancestry controls","19,662 European ancestry cases, 19,715 European ancestry controls","4q13.3",4,74349158,"AFM, RASSF6, AFP, ALB, ANKRD17, COX18, LOC72804, LOC728040","AFM",NULL,NULL,"rs1894292-G","rs1894292",1894292,"intron",0,0.52,5E-13,12.301,"",1.10,1.10,"[1.06-1.12]","Illumina [~2.6 million] (Imputed)","N",2025,"2013-09-16",0,1,177,"Prostate cancer",1,185,NULL,NULL,NULL
10449,"rs10936632",21743467,"Seven prostate cancer susceptibility loci identified by a multi-stage genome-wide association study.","Prostate cancer","6,621 European ancestry cases, 6,939 European ancestry controls","22,957 European ancestry cases, 23,234 European ancestry controls, 285 Japanese cases, 298 Japanese controls, 135 Chinese cases, 135 Chinese controls, 112 African American cases, 298 African American controls, 7,140 cases, 5,455 controls","3q26.2",3,170130102,"CLDN11, SKIL","SKIL - CLDN11",6498,5010,"rs10936632-A","rs10936632",10936632,"Intergenic",1,0.52,7E-22,21.1549,"",1.11,1.11,"[1.08-1.14]","NR [2.6 million] (imputed)","N",2025,"2011-08-22",0,1,177,"Prostate cancer",1,185,NULL,NULL,NULL
16458,"rs10896449",18264096,"Multiple loci identified in a genome-wide association study of prostate cancer.","Prostate cancer","1,172 cases,1,157 controls","3,941 cases,3,964 controls","11q13.3",11,68994667,"Intergenic","MIR3164 - MYEOV",100422846,26579,"rs10896449-G","rs10896449",10896449,"Intergenic",1,0.52,2E-9,8.69897,"",1.10,1.10,"[0.98-1.23]","Illumina[527,869]","N",2025,"2008-11-25",0,1,177,"Prostate cancer",1,185,NULL,NULL,NULL
11390,"rs4676406",21297633,"Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.","Ulcerative colitis","6,687 European ancestry cases, 19,718 European ancestry controls","9,628 European ancestry cases, 12,917 European ancestry controls","2q37.3",2,241579108,"GPR35","GPR35 - AQP12B",2859,653437,"rs4676406-T","rs4676406",4676406,"Intergenic",1,0.52,8E-11,10.0969,"",1.14,1.14,"[1.09-1.18]","Affymetrix & Illumina [~1.1 million] (imputed)","N",2656,"2011-03-29",0,1,181,"Ulcerative colitis",1,555.2,NULL,NULL,NULL
11403,"rs734999",21297633,"Meta-analysis identifies 29 additional ulcerative colitis risk loci, increasing the number of confirmed associations to 47.","Ulcerative colitis","6,687 European ancestry cases, 19,718 European ancestry controls","9,628 European ancestry cases, 12,917 European ancestry controls","1p36.32",1,2513216,"TNFRSF14, MMEL1, PLCH2, C1orf93","LOC100996583",NULL,NULL,"rs734999-C","rs734999",734999,"intron",0,0.52,3E-9,8.52288,"",1.05,1.05,"[1.01-1.09]","Affymetrix & Illumina [~1.1 million] (imputed)","N",2656,"2011-03-29",0,1,181,"Ulcerative colitis",1,555.2,NULL,NULL,NULL
13656,"rs4654925",20228798,"Genome-wide association study for ulcerative colitis identifies risk loci at 7q22 and 22q13 (IL17REL).","Ulcerative colitis","1,043 German cases, 1,703 German controls","2,539 European descent cases, 5,428 European descent controls","1p36.13",1,20227723,"OTUD3","OTUD3",NULL,NULL,"rs4654925-G","rs4654925",4654925,"intron",0,0.52,9E-22,21.0458,"",1.41,1.41,"[1.30-1.54]","Affymetrix [1,897,764] (imputed)","N",2656,"2010-03-24",0,1,181,"Ulcerative colitis",1,555.2,NULL,NULL,NULL
14366,"rs6017342",19915572,"Genome-wide association study of ulcerative colitis identifies three new susceptibility loci, including the HNF4A region.","Ulcerative colitis","2,361 European ancestry cases, 5,417 European ancestry controls","2,321 European ancestry cases, 4,818 European ancestry controls","20q13.12",20,43065028,"HNF4A","MIR3646 - RPL37AP1",100500813,140717,"rs6017342-C","rs6017342",6017342,"Intergenic",1,0.52,9E-17,16.0458,"",1.17,1.17,"[1.09-1.26]","Affymetrix [NR]","N",2656,"2009-12-11",0,1,181,"Ulcerative colitis",1,555.2,NULL,NULL,NULL
9264,"rs2546890",22190364,"Genome-wide meta-analysis identifies novel multiple sclerosis susceptibility loci.","Multiple sclerosis","5,545 European ancestry cases, 12,153 European ancestry controls","NR","5q33.3",5,158759900,"IL12B","LOC285626",NULL,NULL,"rs2546890-A","rs2546890",2546890,"ncRNA",0,0.52,8E-8,7.09691,"",1.16,1.16,"[NR]","Affymetrix & Illumina [2,529,394]","N",1613,"2012-01-17",0,0,222,"Multiple sclerosis",1,335,NULL,NULL,NULL
13760,"rs10903122",20190752,"Multiple common variants for celiac disease influencing immune gene expression.","Celiac disease","4,533 European descent cases, 10,750 European descent controls","4,918 European descent cases, 5,684 European descent controls","1p36.11",1,25303576,"RUNX3","RUNX3 - MIR4425",864,100616365,"rs10903122-?","rs10903122",10903122,"Intergenic",1,0.52,2E-10,9.69897,"",1.12,1.12,"[1.09-1.18]","Illumina [292,387]","N",516,"2010-03-29",0,1,304,"Celiac disease",1,557.1,NULL,NULL,NULL
1698,"rs1679013",23770605,"Genome-wide association study identifies multiple risk loci for chronic lymphocytic leukemia.","Chronic lymphocytic leukemia","2,179 European ancestry cases, 6,221 European ancestry controls","1,709 European ancestry cases, 6,318 European ancestry controls","9p21.3",9,22206987,"CDKN2B, AS1","CDKN2B-AS1 - DMRTA1",100048912,63951,"rs1679013-C","rs1679013",1679013,"Intergenic",1,0.52,1E-8,8,"",1.19,1.19,"[1.12-1.27]","Illumina [549,934]","N",536,"2014-01-07",0,1,314,"Chronic lymphocytic leukemia",1,204.12,NULL,NULL,NULL
4889,"rs4939827",23266556,"Identification of Genetic Susceptibility Loci for Colorectal Tumors in a Genome-Wide Meta-analysis.","Colorectal cancer","12,696 European ancestry colorectal tumor cases, and 15,113 European ancestry controls","958 European ancestry colorectal tumor cases, up to 2,098 East Asian ancestry colorectal tumor cases, 909 European ancestry controls, up to 5,749 East Asian ancestry controls","18q21.1",18,46453463,"SMAD7","SMAD7",NULL,NULL,"rs4939827-?","rs4939827",4939827,"intron",0,0.52,2E-10,9.69897,"",1.12,1.12,"[1.09-1.16]","Illumina & Affymetrix [2,708,280] imputed","N",602,"2013-02-19",0,1,328,"Colorectal cancer",1,153,NULL,NULL,NULL
16394,"rs4939827",18372901,"Genome-wide association scan identifies a colorectal cancer susceptibility locus on 11q23 and replicates risk loci at 8q24 and 18q21.","Colorectal cancer","981 cases,1,002 controls","16,476 cases,15,351 controls","18q21.1",18,46453463,"SMAD7","SMAD7",NULL,NULL,"rs4939827-T","rs4939827",4939827,"intron",0,0.52,8E-28,27.0969,"",1.20,1.20,"[1.16-1.24]","Illumina[541,628]","N",602,"2008-11-25",0,1,328,"Colorectal cancer",1,153,NULL,NULL,NULL
16581,"rs4939827",17934461,"A genome-wide association study shows that common alleles of SMAD7 influence colorectal cancer risk.","Colorectal cancer","940 cases,965 controls","7,473 cases,5,984 controls","18q21.1",18,46453463,"SMAD7","SMAD7",NULL,NULL,"rs4939827-T","rs4939827",4939827,"intron",0,0.52,1E-12,12,"",1.16,1.16,"[1.09-1.27]","Illumina[547,647]","N",602,"2008-11-25",0,1,328,"Colorectal cancer",1,153,NULL,NULL,NULL
10067,"rs7178572",21874001,"Genome-wide association study in individuals of South Asian ancestry identifies six new type 2 diabetes susceptibility loci.","Type 2 diabetes","5,561 South Asian ancestry cases, 14,458 South Asian ancestry controls","13,170 South Asian ancestry cases, 25,398 South Asian ancestry controls","15q24.3",15,77747190,"HMG20A","HMG20A",NULL,NULL,"rs7178572-G","rs7178572",7178572,NULL,0,0.52,7E-11,10.1549,"",1.09,1.09,"[1.06-1.12]","Illumina [568,976]","N",2634,"2011-09-28",0,1,356,"Type 2 diabetes",1,250.2,NULL,NULL,NULL
16962,"rs1111875",17463248,"A genome-wide association study of type 2 diabetes in Finns detects multiple susceptibility variants.","Type 2 diabetes","1,161 cases,1,174 controls","1,215 cases,1,258 controls (also includes meta-analysis from DGI+FUSION+WTCCC)","10q23.33",10,94462882,"HHEX","HHEX - EXOC6",3087,54536,"rs1111875-C","rs1111875",1111875,"Intergenic",1,0.52,6E-10,9.22185,"(DGI+FUSION+WTCCC)",1.13,1.13,"[1.09-1.17]","Illumina[315,635]","N",2639,"2008-11-25",0,1,356,"Type 2 diabetes",1,250.2,NULL,NULL,NULL
11112,"rs7665090",21399635,"Genome-wide association study identifies 12 new susceptibility loci for primary biliary cirrhosis.","Primary biliary cirrhosis","2,774 European ancestry cases, 9,814 European ancestry controls","620 European ancestry cases, 2,514 European ancestry controls","4q24",4,103551603,"NFKB1","NFKB1 - RPL21P49",4790,100271166,"rs7665090-C","rs7665090",7665090,"Intergenic",1,0.52,4E-12,11.3979,"",1.26,1.26,"[1.18-1.34]","Illumina [507,467]","N",2013,"2011-04-12",0,1,415,"Primary biliary cirrhosis",1,571.6,NULL,NULL,NULL
8212,"rs4766578",22561518,"Genome-wide association analyses identify 13 new susceptibility loci for generalized vitiligo.","Vitiligo","418 European ancestry cases, 2,810 European ancestry controls","1,377 European ancestry cases, 1,284 European ancestry controls","12q24.12",12,111904371,"SH2B3","ATXN2",NULL,NULL,"rs4766578-T","rs4766578",4766578,"intron",0,0.52,4E-18,17.3979,"",1.32,1.32,"[NR]","Illumina [495,821]","N",2708,"2012-07-11",0,1,480,"Vitiligo",1,694.1,NULL,NULL,NULL
16820,"rs7216389",17611496,"Genetic variants regulating ORMDL3 expression contribute to the risk of childhood asthma.","Asthma","994 cases,1,243 controls","2,320 cases,3,301 controls","17q12",17,38069949,"ORMDL3","GSDMB",NULL,NULL,"rs7216389-T","rs7216389",7216389,"intron",0,0.52,9E-11,10.0458,"",1.45,1.45,"[1.17-1.81]","Illumina [307,328]","N",217,"2008-11-25",0,1,502,"Asthma",1,495,NULL,NULL,NULL
2493,"rs7141420",23563607,"Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.","Obesity","93,015 European ancestry overweight individuals, 32,858 European ancestry individuals with class I obesity, 9,889 European ancestry individuals with class II obesity, 2,896 European ancestry individuals with class III obesity, up to 65,840 European ancestry controls","65,332 European ancestry overweight individuals, 22,373 European ancestry individuals with class I obesity, 5,476 European ancestry individuals with class II obesity, 1,162 European ancestry individuals with class III obesity, up to 39,294 European ancestry controls","14q31.1",14,79899454,"NRXN3","NRXN3",NULL,NULL,"rs7141420-T","rs7141420",7141420,"intron",0,0.52,1E-17,17,"(Obesity class I)",1.08,1.08,"[NR]","Illumina & Affymetrix [~2.8 millions] (Imputed)","N",1709,"2013-09-12",0,1,1457,"Obesity",1,278.1,NULL,NULL,NULL
10979,"rs4430796",21499250,"Genome-wide association study identifies a common variant associated with risk of endometrial cancer.","Endometrial cancer","1,265 European ancestry cases, 5,188 European ancestry controls","3,957 European ancestry cases, 6,886 European ancestry controls","17q12",17,36098040,"HNF1B","HNF1B",NULL,NULL,"rs4430796-A","rs4430796",4430796,"intron",0,0.52,7E-10,9.1549,"",1.19,1.19,"[1.12-1.27]","Illumina [519,655]","N",793,"2011-05-24",0,1,2054,"Endometrial cancer",1,182,NULL,NULL,NULL
6503,"rs13394619",23104006,"Genome-wide association meta-analysis identifies new endometriosis risk loci.","Endometriosis","3,181 European ancestry cases, 8,075 European ancestry controls, 1,423 Japanese ancestry cases, 1,318 Japanese ancestry controls","1,044 Japanese ancestry, 4,017 Japanese ancestry controls","2p25.1",2,11727507,"GREB1","GREB1",NULL,NULL,"rs13394619-G","rs13394619",13394619,"splice-3",0,0.521,6E-9,8.22185,"",1.15,1.15,"[1.09-1.20]","Illumina [407,632]","N",797,"2013-01-11",0,1,349,"Endometriosis",1,615,NULL,NULL,NULL
11848,"rs415890",21102463,"Genome-wide meta-analysis increases to 71 the number of confirmed Crohn's disease susceptibility loci.","Crohn's disease","6,333 European ancestry cases, 15,056 European ancestry controls","15,694 European ancestry cases, 14,026 European ancestry controls, 414 European ancestry parent-offspring trios","6q27",6,167406633,"CCR6","RNASET2 - MIR3939",8635,100500857,"rs415890-C","rs415890",415890,"Intergenic",1,0.522,3E-12,11.5229,"",1.17,1.17,"[1.12-1.22]","Affymetrix & Illumina [953,241] (imputed)","N",665,"2012-10-19",0,1,1,"Crohn's disease",1,555.1,NULL,NULL,NULL
