SNP	pheno	maf	PheWAS_MAF_W	prev	table	minN	jd_string	PheWAS_OR	PheWAS_P	logit_OR	logit_p-val	fisher_OR	fisher_pval	exact_OR	exact_p-val	pval_norm	bayes factor
exm765839	pheno_297.1	1.094e-03	0.001093	5.069e-03	[[20368, 43], [100, 4]]	4	Suicidal ideation	21.69	1.423e-08	23.33	7.236e-09	18.95	9.401e-05	18.95	1.704e-03	7.682e-03	17.90
exm76670	pheno_743.4	1.110e-03	0.00111	1.777e-03	[[22987, 49], [38, 3]]	3	Stress fracture	36.85	1.009e-08	33.39	1.695e-08	37.04	1.083e-04	37.04	1.675e-03	2.778e-03	10.11
exm768292	pheno_523.31	1.060e-03	0.00106	2.068e-03	[[27453, 57], [54, 3]]	3	Acute periodontitis	27.77	5.055e-08	27.38	5.414e-08	26.76	2.638e-04	26.76	2.283e-03	4.904e-03	9.57
exm771100	pheno_259.8	1.178e-03	0.001177	8.932e-04	[[25673, 54], [20, 3]]	3	Polyglandular activity in multiple endocrine adenomatosis	72.73	2.322e-11	69.38	2.573e-11	71.31	1.765e-05	71.31	9.307e-04	4.813e-04	10.66
exm772286	pheno_258	1.179e-03	0.001178	2.288e-03	[[25646, 58], [56, 3]]	3	Iatrogenic endocrine disorders	26.21	1.15e-07	24.18	1.929e-07	23.69	3.736e-04	23.69	2.624e-03	5.876e-03	9.26
exm772472	pheno_565.1	1.062e-03	0.001062	7.629e-03	[[25003, 50], [187, 5]]	5	Anal and rectal polyp	13.45	5.263e-08	13.40	4.818e-08	13.37	6.172e-05	13.37	1.342e-03	8.556e-03	29.34
exm773948	pheno_603.1	1.329e-03	0.001329	1.068e-02	[[9612, 19], [100, 4]]	4	Hydrocele	19.78	1.126e-07	0.00	0.000e+00	20.24	9.310e-05	20.24	2.025e-03	7.492e-03	16.38
exm775566	pheno_452.8	2.070e-03	0.002069	8.834e-04	[[22523, 84, 3], [18, 1, 1]]	3.0	Postphlebitic syndrome	19.75	1.813e-08	18.97	2.414e-08	40.66	7.852e-05	40.66	1.430e-03	2.270e-03	10.52
exm775665	pheno_132	2.940e-03	0.002939	1.351e-03	[[28534, 166], [34, 4]]	4	Infestation (lice, mites)	19.16	3.945e-08	20.22	2.315e-08	20.22	7.457e-05	20.22	1.595e-03	7.241e-03	18.33
exm780455	pheno_642.1	2.470e-03	0.002469	6.860e-03	[[15053, 77], [97, 7]]	7	Preeclampsia and eclampsia	15.99	3.95e-11	0.00	0.000e+00	14.11	1.659e-06	14.11	3.215e-04	5.367e-03	115.72
exm780455	pheno_571.6	2.470e-03	0.002469	1.011e-02	[[23065, 114], [229, 9]]	9	Primary biliary cirrhosis	7.87	5.852e-09	7.56	1.041e-08	7.95	4.790e-06	7.95	2.861e-04	4.035e-03	174.92
exm780790	pheno_380	1.733e-03	0.001732	1.125e-03	[[27439, 92], [28, 3]]	3	Disorders of external ear	33.01	1.639e-08	31.97	1.963e-08	31.96	1.662e-04	31.96	1.983e-03	3.677e-03	9.79
exm783667	pheno_575.1	1.939e-03	0.001938	8.587e-03	[[27209, 100], [230, 7]]	7	Cholangitis	8.66	6.215e-08	8.62	5.925e-08	8.28	4.013e-05	8.28	8.332e-04	6.834e-03	61.27
exm786095	pheno_642.1	2.891e-03	0.00289	6.860e-03	[[15047, 93], [98, 7]]	7	Preeclampsia and eclampsia	11.96	2.315e-09	0.00	0.000e+00	11.56	5.690e-06	11.56	4.560e-04	5.819e-03	92.73
exm788983	pheno_010	7.909e-03	0.007907	1.799e-03	[[24567, 388, 1], [40, 3, 2]]	7.0	Tuberculosis	10.71	2.5e-09	10.60	2.831e-09	10.71	8.002e-06	10.71	4.657e-04	5.909e-03	91.26
exm789581	pheno_965.1	2.406e-03	0.002405	1.780e-03	[[24557, 115], [40, 4]]	4	Opiates and related narcotics causing adverse effects in therapeutic use	23.47	3.911e-09	23.11	4.407e-09	21.35	5.975e-05	21.35	1.457e-03	6.849e-03	18.97
exm790112	pheno_703	1.026e-03	0.001026	4.321e-03	[[27827, 54], [117, 4]]	4	Diseases of nail	16.84	1.049e-07	16.79	9.342e-08	17.62	1.175e-04	17.62	1.776e-03	8.141e-03	17.70
exm791320	pheno_426.25	2.256e-03	0.002255	1.790e-03	[[18317, 74], [30, 3]]	3	Other heart block	27.8	1.338e-07	24.57	2.717e-07	24.75	3.499e-04	24.75	2.676e-03	5.574e-03	9.13
exm791595	pheno_204.12	2.063e-02	0.02062	8.016e-03	[[25887, 1083, 8], [193, 24, 1]]	26.0	Lymphoid leukemia, chronic	3.07	5.268e-08	3.07	5.203e-08	3.05	1.924e-06	3.05	3.658e-05	3.702e-04	1833.91
exm791920	pheno_198.3	4.012e-03	0.004011	2.633e-02	[[18002, 122, 2], [525, 17, 0]]	17.0	Secondary malignant neoplasm of digestive systems	4.35	1.239e-08	4.38	1.271e-08	4.57	9.654e-07	4.57	5.797e-05	8.748e-04	1060.94
exm796918	pheno_277	1.430e-03	0.00143	8.238e-03	[[28447, 78], [230, 6]]	6	Other disorders of metabolism	11.22	1.103e-07	9.99	8.490e-07	9.51	6.825e-05	9.51	1.176e-03	8.224e-03	40.78
exm797683	pheno_426.25	2.961e-03	0.00296	1.790e-03	[[18312, 94], [29, 4]]	4	Other heart block	23.75	1.019e-08	24.77	4.650e-09	26.87	2.727e-05	26.87	1.204e-03	5.410e-03	19.92
exm797878	pheno_642.1	2.619e-03	0.002619	6.860e-03	[[15060, 83], [98, 7]]	7	Preeclampsia and eclampsia	15.49	5.493e-11	0.00	0.000e+00	12.96	2.806e-06	12.96	3.712e-04	5.547e-03	105.83
exm797878	pheno_575.1	2.619e-03	0.002619	8.587e-03	[[27104, 137], [229, 8]]	8	Cholangitis	7.16	1.174e-07	7.10	1.210e-07	6.91	3.929e-05	6.91	7.123e-04	5.846e-03	78.04
exm801191	pheno_816	1.699e-03	0.001699	1.252e-03	[[28614, 95], [33, 3]]	3	Cerebral laceration and contusion	26.97	7.786e-08	27.73	5.770e-08	27.38	2.528e-04	27.38	2.290e-03	4.749e-03	9.53
exm801294	pheno_818.1	2.305e-03	0.002304	4.059e-03	[[28578, 128], [111, 6]]	6	Subdural hemorrhage (injury)	11.25	1.973e-08	11.32	1.708e-08	12.07	1.849e-05	12.07	7.299e-04	7.161e-03	54.85
exm802418	pheno_222	3.391e-03	0.00339	1.778e-03	[[11672, 74], [18, 3]]	3	Benign neoplasm of male genital organs	31.48	9.222e-08	0.00	0.000e+00	26.29	3.292e-04	26.29	2.839e-03	5.193e-03	8.85
exm802555	pheno_513.32	1.178e-03	0.001177	2.023e-03	[[21655, 54], [41, 3]]	3	Orthopnea	32.61	2.441e-08	32.47	1.985e-08	29.34	2.093e-04	29.34	2.138e-03	4.250e-03	9.66
exm804172	pheno_379.3	2.221e-03	0.00222	3.051e-03	[[25706, 104], [74, 5]]	5	Aphakia and other disorders of lens	17.7	1.466e-09	16.80	2.658e-09	16.70	2.122e-05	16.70	9.123e-04	7.353e-03	35.66
exm805338	pheno_364.9	2.607e-03	0.002607	9.808e-04	[[26349, 132, 1], [23, 3, 0]]	3.0	Cornea replaced by transplant	29.05	1.225e-07	24.10	2.199e-07	24.14	3.400e-04	24.14	2.452e-03	5.680e-03	9.48
exm806305	pheno_994.2	1.178e-03	0.001177	3.628e-02	[[27784, 56], [1035, 13]]	13	Sepsis	6.3	3.504e-09	6.24	4.196e-09	6.23	1.027e-06	6.23	1.206e-04	1.759e-03	501.03
exm806305	pheno_994	1.178e-03	0.001177	4.333e-02	[[27784, 56], [1248, 13]]	13	Sepsis and SIRS	5.23	1.076e-07	5.18	1.269e-07	5.17	7.190e-06	5.17	2.659e-04	2.259e-03	258.03
exm806569	pheno_642.1	2.754e-03	0.002753	6.860e-03	[[15052, 92], [98, 6]]	6	Preeclampsia and eclampsia	12.25	1.675e-08	0.00	0.000e+00	10.02	5.517e-05	10.02	1.132e-03	8.062e-03	41.91
exm807269	pheno_751.22	2.910e-03	0.00291	4.392e-03	[[27726, 156, 0], [116, 7, 0]]	7.0	Other specified congenital anomalies of kidney	10.45	1.062e-08	10.24	1.483e-08	10.44	8.611e-06	10.44	4.473e-04	5.900e-03	93.37
exm807465	pheno_300.3	8.899e-03	0.008896	3.223e-03	[[20060, 349, 3], [58, 8, 0]]	8.0	Obsessive-compulsive disorders	7.04	1.088e-07	6.96	1.540e-07	7.35	2.500e-05	7.35	5.857e-04	5.546e-03	90.14
exm807548	pheno_300.3	8.849e-03	0.008846	3.223e-03	[[20062, 347, 3], [58, 8, 0]]	8.0	Obsessive-compulsive disorders	7.1	9.482e-08	7.03	1.315e-07	7.40	2.403e-05	7.40	5.767e-04	5.524e-03	91.18
exm807887	pheno_642.1	2.874e-03	0.002873	6.860e-03	[[15048, 89], [97, 7]]	7	Preeclampsia and eclampsia	15.29	6.594e-11	0.00	0.000e+00	12.20	4.072e-06	12.20	4.129e-04	5.685e-03	98.90
exm807887	pheno_697	2.874e-03	0.002873	1.112e-02	[[24976, 142], [273, 10]]	10	Sarcoidosis	6.1	6.144e-08	6.36	2.810e-08	6.44	8.397e-06	6.44	2.990e-04	3.538e-03	185.38
exm807955	pheno_597.2	1.564e-03	0.001564	3.230e-03	[[26470, 73, 0], [81, 5, 0]]	5.0	Urinary complications NEC	22.56	7.791e-11	22.61	6.974e-11	21.74	5.782e-06	21.74	5.870e-04	6.055e-03	43.79
exm81020	pheno_731	1.030e-03	0.001029	1.381e-03	[[22147, 37], [28, 3]]	3	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	69.59	3.822e-11	68.13	2.895e-11	64.13	2.347e-05	64.13	1.007e-03	6.865e-04	10.66
exm813579	pheno_755	2.015e-02	0.02015	5.285e-03	[[28202, 1147, 11], [138, 16, 2]]	20.0	Congenital anomalies of limbs	3.65	5.23e-08	3.64	5.325e-08	3.37	6.882e-06	3.37	1.043e-04	9.017e-04	655.41
exm815170	pheno_352.2	2.725e-03	0.002741	6.011e-03	[[25833, 128], [150, 7]]	7	Facial nerve disorders [CN7]	9.52	1.462e-08	9.46	1.514e-08	9.42	1.804e-05	9.42	6.175e-04	6.320e-03	75.37
exm816364	pheno_426.31	1.363e-03	0.001362	9.951e-03	[[18365, 41], [179, 6]]	6	Right bundle branch block	17.18	5.934e-10	16.79	4.619e-10	15.01	6.850e-06	15.01	6.210e-04	6.585e-03	60.12
exm818156	pheno_594.8	2.406e-03	0.002405	1.533e-03	[[27218, 133, 1], [38, 4, 0]]	4.0	Renal colic	20.09	8.821e-09	17.25	3.221e-08	20.21	6.539e-05	20.21	1.371e-03	7.102e-03	19.68
exm81898	pheno_571.6	1.874e-03	0.001874	1.011e-02	[[23127, 88], [229, 8]]	8	Primary biliary cirrhosis	9.2	4.07e-09	8.81	7.251e-09	9.18	5.965e-06	9.18	3.722e-04	4.936e-03	126.77
exm819828	pheno_798.1	1.313e-03	0.001313	3.149e-03	[[17351, 40], [52, 3]]	3	Chronic fatigue syndrome	30.65	6.104e-08	28.60	8.118e-08	25.03	3.346e-04	25.03	2.598e-03	5.471e-03	9.21
exm821098	pheno_740.3	1.264e-03	0.001263	2.426e-03	[[23350, 53], [54, 3]]	3	Osteoarthrosis involving more than one site, but not specified as generalized	32.3	7.746e-08	29.39	6.862e-08	24.48	3.440e-04	24.48	2.559e-03	5.617e-03	9.30
exm822477	pheno_250.25	2.982e-03	0.002981	1.052e-02	[[21399, 106, 5], [223, 4, 2]]	8.0	Diabetes type 2 with peripheral circulatory disorders	6.26	5.699e-08	5.82	1.625e-07	6.58	5.409e-05	6.58	8.046e-04	6.068e-03	71.10
exm824198	pheno_642.1	2.955e-03	0.002954	6.860e-03	[[15057, 93], [98, 6]]	6	Preeclampsia and eclampsia	11.73	3.118e-08	0.00	0.000e+00	9.91	5.828e-05	9.91	1.154e-03	8.111e-03	41.40
exm827802	pheno_277	9.239e-03	0.009237	8.238e-03	[[28010, 506, 3], [222, 14, 1]]	16.0	Other disorders of metabolism	4.16	9.175e-08	4.21	1.035e-07	3.86	1.048e-05	3.86	1.635e-04	1.512e-03	399.87
exm829281	pheno_255.1	4.071e-03	0.00407	5.220e-03	[[25533, 192, 1], [127, 8, 0]]	8.0	Adrenal hyperfunction	7.45	3.843e-08	7.62	2.602e-08	8.07	1.241e-05	8.07	4.305e-04	5.154e-03	112.60
exm830344	pheno_800.3	1.599e-03	0.001598	1.238e-02	[[25359, 76], [311, 8]]	8	Fracture of tibia and fibula	8.82	7.465e-09	8.87	6.915e-09	8.58	9.776e-06	8.58	4.503e-04	5.145e-03	110.68
exm830347	pheno_274.21	1.279e-03	0.001278	1.639e-03	[[27944, 64], [42, 4]]	4	Chondrocalcinosis	45.9	2.277e-11	47.56	3.956e-12	41.58	4.770e-06	41.58	6.705e-04	2.917e-03	23.57
exm830347	pheno_274.2	1.279e-03	0.001278	1.711e-03	[[27944, 64], [44, 4]]	4	Crystal arthropathies	43.01	3.368e-11	44.38	7.484e-12	39.69	5.666e-06	39.69	7.011e-04	3.145e-03	23.39
exm830613	pheno_170.1	1.009e-03	0.001026	1.335e-02	[[28546, 53], [380, 7]]	7	Bone cancer	10.08	1.334e-08	10.12	1.215e-08	9.92	1.505e-05	9.92	6.437e-04	6.301e-03	74.00
exm831187	pheno_038.2	4.476e-03	0.004474	8.027e-03	[[24653, 212], [192, 10]]	10	Gram positive septicemia	6.02	6.46e-08	5.99	6.814e-08	6.06	1.373e-05	6.06	3.601e-04	3.734e-03	159.35
exm831200	pheno_964.1	2.729e-03	0.002728	1.820e-03	[[24511, 131], [40, 5]]	5	Anticoagulants causing adverse effects	25.62	2.448e-11	23.79	5.496e-11	23.39	4.823e-06	23.39	6.327e-04	5.825e-03	41.44
exm831200	pheno_964	2.729e-03	0.002728	2.103e-03	[[24511, 131], [47, 5]]	5	Poisoning by agents primarily affecting blood constituents	22.17	1.264e-10	20.34	3.249e-10	19.90	9.935e-06	19.90	7.582e-04	6.561e-03	38.61
exm831270	pheno_642.1	1.958e-03	0.001957	6.860e-03	[[15091, 61], [98, 5]]	5	Preeclampsia and eclampsia	14.81	3.405e-08	0.00	0.000e+00	12.62	8.203e-05	12.62	1.499e-03	8.909e-03	27.64
exm833170	pheno_228	3.937e-03	0.003936	6.334e-03	[[28800, 219], [176, 9]]	9	Hemangioma and lymphangioma, any site	6.68	5.339e-08	6.75	4.378e-08	6.72	1.609e-05	6.72	4.317e-04	4.486e-03	126.56
exm833213	pheno_221	1.651e-03	0.00165	2.372e-03	[[12148, 33], [26, 3]]	3	Benign neoplasm of other female genital organs	41.04	6.779e-09	0.00	0.000e+00	42.48	8.160e-05	42.48	1.634e-03	2.107e-03	9.87
exm833961	pheno_642.1	2.838e-03	0.002837	6.860e-03	[[14978, 89], [97, 7]]	7	Preeclampsia and eclampsia	14.89	9.462e-11	0.00	0.000e+00	12.14	4.195e-06	12.14	4.168e-04	5.697e-03	98.29
exm833961	pheno_697	2.838e-03	0.002837	1.112e-02	[[24845, 140], [270, 11]]	11	Sarcoidosis	6.82	2.062e-09	7.11	8.249e-10	7.23	1.074e-06	7.23	1.189e-04	2.435e-03	422.40
exm834382	pheno_222	2.507e-03	0.002506	1.778e-03	[[11733, 59], [18, 3]]	3	Benign neoplasm of male genital organs	34.29	4.766e-08	0.00	0.000e+00	33.14	1.712e-04	33.14	2.213e-03	3.515e-03	9.31
exm836527	pheno_535.1	1.110e-03	0.00111	2.118e-03	[[25855, 52], [52, 3]]	3	Acute gastritis	27.8	5.722e-08	28.01	4.825e-08	28.69	2.183e-04	28.69	2.135e-03	4.396e-03	9.70
exm83846	pheno_571.6	2.027e-03	0.002026	1.011e-02	[[23111, 98], [230, 8]]	8	Primary biliary cirrhosis	8.0	3.058e-08	7.73	4.741e-08	8.20	1.285e-05	8.20	4.818e-04	5.244e-03	104.92
exm838632	pheno_642.1	2.558e-03	0.002557	6.860e-03	[[15114, 78], [98, 7]]	7	Preeclampsia and eclampsia	16.08	3.318e-11	0.00	0.000e+00	13.84	1.867e-06	13.84	3.316e-04	5.406e-03	113.53
exm838632	pheno_575.1	2.558e-03	0.002557	8.587e-03	[[27217, 135], [229, 8]]	8	Cholangitis	7.23	1.019e-07	7.18	1.029e-07	7.04	3.459e-05	7.04	6.772e-04	5.761e-03	81.06
exm838771	pheno_574.11	4.073e-03	0.004072	2.733e-03	[[27147, 190, 13], [70, 4, 1]]	6.0	Cholelithiasis with acute cholecystitis	6.88	1.309e-07	6.86	1.106e-07	10.51	3.616e-05	10.51	8.683e-04	7.618e-03	49.19
exm839153	pheno_305.2	1.363e-03	0.001362	3.807e-03	[[20359, 53], [73, 5]]	5	Eating disorder	29.49	7.923e-11	32.15	3.500e-11	26.31	2.747e-06	26.31	5.360e-04	5.272e-03	44.21
exm840690	pheno_394.4	1.279e-03	0.001278	4.787e-04	[[27072, 67], [11, 2]]	2	Acute rheumatic heart disease	70.03	5.631e-08	72.71	3.955e-08	73.47	4.875e-04	73.47	2.033e-03	9.756e-05	4.54
exm841495	pheno_952	1.599e-03	0.001599	9.437e-04	[[29535, 92], [25, 3]]	3	Spinal cord injury without evidence of spinal bone injury	38.41	6.894e-09	39.42	3.773e-09	38.52	9.844e-05	38.52	1.646e-03	2.571e-03	10.10
exm841853	pheno_642.1	2.541e-03	0.00254	6.860e-03	[[15114, 80], [99, 6]]	6	Preeclampsia and eclampsia	13.6	4.841e-09	0.00	0.000e+00	11.45	2.728e-05	11.45	8.934e-04	7.487e-03	48.58
exm841853	pheno_575.1	2.541e-03	0.00254	8.587e-03	[[27221, 133], [229, 8]]	8	Cholangitis	7.34	8.317e-08	7.30	8.037e-08	7.15	3.125e-05	7.15	6.511e-04	5.697e-03	83.50
exm842835	pheno_713.5	2.322e-03	0.002338	3.364e-03	[[24187, 105], [77, 5]]	5	Arthropathy associated with neurological disorders	14.72	1.694e-08	15.02	1.046e-08	14.96	3.535e-05	14.96	1.076e-03	7.904e-03	32.89
exm844647	pheno_259.8	5.282e-03	0.005281	8.932e-04	[[25463, 265], [19, 4]]	4	Polyglandular activity in multiple endocrine adenomatosis	20.55	5.475e-08	20.23	6.030e-08	20.23	8.818e-05	20.23	1.930e-03	7.435e-03	16.80
exm844954	pheno_840.1	6.628e-03	0.006626	1.849e-03	[[26113, 327, 8], [42, 7, 0]]	7.0	Muscle/tendon sprain	10.26	8.009e-10	9.27	1.252e-09	11.79	4.267e-06	11.79	3.729e-04	5.636e-03	105.55
exm84500	pheno_259.8	1.851e-02	0.01851	8.932e-04	[[24757, 949, 9], [15, 8, 0]]	8.0	Polyglandular activity in multiple endocrine adenomatosis	10.85	1.63e-09	10.70	1.763e-09	10.99	2.221e-06	10.99	3.327e-04	4.747e-03	139.71
exm84674	pheno_736.2	1.043e-03	0.001043	2.232e-03	[[26317, 52], [56, 3]]	3	Acquired deformities of finger	27.26	7.551e-08	27.28	5.813e-08	27.11	2.553e-04	27.11	2.262e-03	4.808e-03	9.59
exm847332	pheno_755.61	1.834e-03	0.001833	2.141e-03	[[29256, 103], [59, 4]]	4	Congenital hip dysplasia and deformity	27.96	1.593e-08	25.38	5.011e-08	19.26	8.349e-05	19.26	1.565e-03	7.501e-03	18.60
exm847332	pheno_755.6	1.834e-03	0.001833	2.514e-03	[[29256, 103], [70, 4]]	4	Other congenital anomalies of lower limb, including pelvic girdle	22.92	7.034e-08	21.09	1.907e-07	16.23	1.562e-04	16.23	1.934e-03	8.710e-03	17.12
exm847480	pheno_440.1	1.009e-03	0.001009	9.472e-03	[[24008, 43], [225, 5]]	5	Atherosclerosis of renal artery	14.14	1.235e-07	12.96	2.427e-07	12.41	8.971e-05	12.41	1.568e-03	9.032e-03	27.01
exm848007	pheno_571.6	2.060e-03	0.002059	1.011e-02	[[23118, 93], [229, 8]]	8	Primary biliary cirrhosis	8.74	8.139e-09	8.38	1.483e-08	8.68	8.716e-06	8.68	4.217e-04	5.079e-03	115.73
exm84857	pheno_642.1	2.649e-03	0.002649	6.860e-03	[[15076, 83], [98, 7]]	7	Preeclampsia and eclampsia	15.52	5.321e-11	0.00	0.000e+00	12.97	2.787e-06	12.97	3.704e-04	5.544e-03	105.97
exm850281	pheno_571.6	1.161e-03	0.001161	1.011e-02	[[23248, 43], [232, 6]]	6	Primary biliary cirrhosis	13.75	3.496e-09	13.43	4.271e-09	13.98	9.775e-06	13.98	6.756e-04	6.801e-03	57.42
exm850281	pheno_211	1.161e-03	0.001161	1.365e-02	[[26673, 53], [363, 7]]	7	Benign neoplasm of other parts of digestive system	10.32	1.186e-08	9.91	1.901e-08	9.70	1.734e-05	9.70	6.779e-04	6.382e-03	71.47
exm850751	pheno_705.8	1.531e-03	0.00153	3.514e-03	[[26582, 75], [90, 4]]	4	Hyperhidrosis	16.07	1.313e-07	15.64	1.563e-07	15.75	1.756e-04	15.75	2.027e-03	8.942e-03	16.78
exm851152	pheno_571.6	2.161e-03	0.002161	1.011e-02	[[23114, 105], [230, 8]]	8	Primary biliary cirrhosis	7.6	6.059e-08	7.33	9.745e-08	7.66	2.045e-05	7.66	5.688e-04	5.474e-03	92.74
exm851152	pheno_642.1	2.161e-03	0.002161	6.860e-03	[[15085, 69], [100, 5]]	5	Preeclampsia and eclampsia	13.49	8.486e-08	0.00	0.000e+00	10.93	1.549e-04	10.93	1.868e-03	9.760e-03	24.48
exm852190	pheno_722.6	1.632e-03	0.001632	4.660e-02	[[24241, 58, 0], [1172, 15, 1]]	17.0	Degeneration of intervertebral disc	5.72	3.446e-09	5.87	5.163e-10	6.03	4.907e-08	6.03	2.551e-05	6.397e-04	2317.83
exm852190	pheno_722	1.632e-03	0.001632	6.695e-02	[[24241, 58, 0], [1724, 19, 1]]	21.0	Intervertebral disc disorders	4.78	5.131e-09	4.89	1.133e-09	5.07	3.494e-08	5.07	1.651e-05	3.250e-04	3941.47
exm853243	pheno_571.6	1.738e-03	0.001737	1.011e-02	[[23153, 81], [231, 7]]	7	Primary biliary cirrhosis	8.78	6.494e-08	8.71	6.578e-08	8.66	3.188e-05	8.66	7.883e-04	6.702e-03	63.93
exm85427	pheno_244.4	9.896e-02	0.09895	1.237e-01	[[19229, 4063, 206], [2564, 696, 56]]	808.0	Hypothyroidism NOS	1.33	1.992e-11	1.33	1.321e-11	1.32	-7.909e-11	1.32	nan	4.788e-10	nan
exm85427	pheno_244	9.896e-02	0.09895	1.401e-01	[[19229, 4063, 206], [2993, 775, 62]]	899.0	Hypothyroidism	1.27	4.005e-09	1.27	2.767e-09	1.26	3.555e-09	1.26	nan	1.658e-08	nan
exm85427	pheno_250.1	9.896e-02	0.09895	6.411e-02	[[17577, 3760, 194], [1122, 327, 26]]	379.0	Type 1 diabetes	1.38	2.168e-08	1.39	1.200e-08	1.38	4.411e-08	1.38	1.324e-07	3.440e-07	nan
exm855458	pheno_379.5	1.295e-03	0.001295	3.090e-03	[[25750, 59, 2], [77, 2, 1]]	4.0	Disorders of iris and ciliary body	13.51	5.582e-08	13.25	5.763e-08	20.98	5.782e-05	20.98	1.335e-03	6.869e-03	19.83
exm856528	pheno_323	1.817e-03	0.001816	2.160e-03	[[29010, 100], [59, 4]]	4	Encephalitis	20.01	1.413e-08	20.09	1.361e-08	19.67	7.723e-05	19.67	1.525e-03	7.356e-03	18.78
exm856939	pheno_870.4	4.626e-03	0.004625	1.029e-03	[[25967, 240], [23, 4]]	4	Open wound of nose and sinus	18.37	1.088e-07	18.63	8.763e-08	18.82	1.083e-04	18.82	1.968e-03	7.881e-03	16.79
exm857470	pheno_155.1	1.043e-03	0.001043	7.205e-03	[[25300, 49], [179, 5]]	5	Malignant neoplasm of liver, primary	14.95	1.819e-08	15.56	1.181e-08	14.42	4.372e-05	14.42	1.197e-03	8.150e-03	31.14
exm858554	pheno_642.1	2.632e-03	0.002631	6.860e-03	[[15084, 75], [100, 5]]	5	Preeclampsia and eclampsia	13.03	1.218e-07	0.00	0.000e+00	10.06	2.235e-04	10.06	2.135e-03	1.031e-02	22.66
exm859340	pheno_571.6	1.064e-03	0.001064	1.011e-02	[[23156, 49], [232, 6]]	6	Primary biliary cirrhosis	12.07	1.482e-08	11.60	2.329e-08	12.22	1.966e-05	12.22	8.213e-04	7.261e-03	51.22
exm859340	pheno_575	1.064e-03	0.001064	2.400e-02	[[27197, 52], [662, 9]]	9	Other biliary tract disease	7.2	5.778e-08	7.17	5.981e-08	7.11	1.441e-05	7.11	5.083e-04	4.586e-03	115.44
exm860952	pheno_315.1	1.817e-03	0.001816	7.491e-04	[[27916, 94, 3], [19, 1, 1]]	3.0	Learning disorder	24.22	1.233e-08	28.93	1.495e-08	43.02	6.561e-05	43.02	1.322e-03	1.998e-03	10.70
exm861570	pheno_362.21	2.147e-01	0.2147	9.204e-03	[[16419, 8883, 1171], [113, 93, 40]]	173.0	Macular degeneration, dry	2.01	1.979e-12	2.00	6.536e-13	2.02	-1.011e-10	2.02	nan	3.796e-09	133031326.15
exm861570	pheno_362.22	2.147e-01	0.2147	5.259e-03	[[16419, 8883, 1171], [58, 52, 29]]	110.0	Macular degeneration, wet	2.42	3.3e-12	2.41	1.794e-12	2.43	-1.493e-10	2.43	nan	4.517e-08	13610465.35
exm861570	pheno_362.29	2.147e-01	0.2147	9.834e-03	[[16419, 8883, 1171], [123, 102, 38]]	178.0	Macular degeneration (senile) of retina NOS	1.9	3.321e-11	1.89	1.852e-11	1.90	3.613e-11	1.90	nan	1.615e-08	23484019.80
exm862026	pheno_306.9	2.288e-03	0.002287	1.174e-03	[[20311, 100], [21, 3]]	3	Tension headache	29.65	7.598e-08	29.06	7.286e-08	29.02	2.330e-04	29.02	2.370e-03	4.386e-03	9.32
exm869503	pheno_227	1.159e-02	0.01159	8.330e-03	[[27803, 640, 6], [221, 17, 1]]	19.0	Benign neoplasm of other endocrine glands and related structures	3.52	9.282e-08	3.52	9.183e-08	3.57	4.915e-06	3.57	8.930e-05	9.113e-04	732.10
exm870437	pheno_293	1.700e-03	0.0017	1.054e-03	[[27376, 90], [26, 3]]	3	Symptoms involving head and neck	36.6	6.892e-09	35.97	7.616e-09	35.10	1.284e-04	35.10	1.814e-03	3.096e-03	9.93
exm872794	pheno_362.8	1.028e-03	0.001028	1.734e-03	[[26373, 50], [43, 3]]	3	Retinal hemorrhage/ischemia	37.13	4.493e-09	35.90	5.574e-09	36.80	1.083e-04	36.80	1.652e-03	2.807e-03	10.18
exm872794	pheno_575.1	1.028e-03	0.001028	8.587e-03	[[27255, 50], [232, 5]]	5	Cholangitis	12.37	1.319e-07	12.07	1.559e-07	11.75	1.108e-04	11.75	1.647e-03	9.296e-03	26.29
exm872808	pheno_426.8	1.178e-03	0.001177	2.439e-03	[[18362, 45], [42, 3]]	3	Other cardiac conduction disorders	28.24	7.095e-08	28.59	5.417e-08	29.15	2.171e-04	29.15	2.195e-03	4.310e-03	9.57
exm873016	pheno_078	1.497e-03	0.001497	1.972e-02	[[24381, 70], [482, 10]]	10	Viral warts & HPV	7.16	8.522e-09	7.13	1.153e-08	7.23	3.898e-06	7.23	2.530e-04	3.350e-03	215.92
exm874782	pheno_571.6	1.687e-03	0.001686	1.011e-02	[[23164, 74], [229, 7]]	7	Primary biliary cirrhosis	9.47	2.516e-08	9.35	2.698e-08	9.57	1.755e-05	9.57	6.435e-04	6.345e-03	73.62
exm87630	pheno_271	8.159e-03	0.008157	1.316e-03	[[29115, 473, 2], [33, 6, 0]]	6.0	Disorders of carbohydrate transport and metabolism	10.13	7.455e-08	9.59	1.491e-07	10.26	4.446e-05	10.26	9.897e-04	7.829e-03	45.50
exm877624	pheno_110.13	3.243e-03	0.003242	3.372e-03	[[25457, 155], [80, 6]]	6	Dermatophytosis of the body	12.67	5.65e-09	12.13	7.493e-09	12.32	1.712e-05	12.32	7.300e-04	7.123e-03	54.87
