ind	SNP	pheno	maf	prev	table	minN	logit_OR	logit_p-val	exact_OR	exact_p-val	bayes factor
8312	exm51	pheno_526.41	5.030e-03	2.357e-03	[[27234, 276, 1], [64, 1, 0]]	0.000e+00	1.525e+00	6.741e-01	1.527e+00	2.220e-01	1.05
8315	exm51	pheno_526.9	5.030e-03	3.152e-03	[[27234, 276, 1], [86, 1, 0]]	0.000e+00	1.138e+00	8.971e-01	1.138e+00	3.171e-01	1.00
8316	exm51	pheno_527	5.030e-03	7.285e-03	[[27252, 272, 1], [200, 2, 0]]	0.000e+00	1.009e+00	9.903e-01	9.946e-01	1.763e-01	1.00
8318	exm51	pheno_527.7	5.030e-03	3.764e-03	[[27252, 272, 1], [103, 1, 0]]	0.000e+00	9.935e-01	9.948e-01	9.658e-01	1.710e-01	1.00
8319	exm51	pheno_528	5.030e-03	3.067e-02	[[27252, 272, 1], [861, 10, 0]]	0.000e+00	1.160e+00	6.449e-01	1.154e+00	2.981e-01	1.10
8320	exm51	pheno_528.1	5.030e-03	1.703e-02	[[27252, 272, 1], [473, 4, 0]]	0.000e+00	8.430e-01	7.348e-01	8.417e-01	5.454e-02	1.07
8321	exm51	pheno_528.11	5.030e-03	4.485e-03	[[27252, 272, 1], [123, 1, 0]]	0.000e+00	7.959e-01	8.199e-01	8.094e-01	1.152e-01	1.03
8325	exm51	pheno_528.6	5.030e-03	1.668e-03	[[27252, 272, 1], [44, 2, 0]]	0.000e+00	4.603e+00	3.180e-02	4.442e+00	4.075e-02	2.26
8326	exm51	pheno_529	5.030e-03	3.079e-03	[[27252, 272, 1], [83, 2, 0]]	0.000e+00	2.401e+00	2.176e-01	2.380e+00	1.043e-01	1.50
8327	exm51	pheno_529.1	5.030e-03	9.074e-04	[[27252, 272, 1], [24, 1, 0]]	0.000e+00	4.083e+00	1.614e-01	4.080e+00	6.846e-02	1.39
8328	exm51	pheno_530	5.030e-03	2.356e-01	[[19023, 196, 1], [5866, 58, 0]]	0.000e+00	9.603e-01	7.866e-01	9.501e-01	3.753e-01	1.06
8329	exm51	pheno_530.1	5.030e-03	2.156e-01	[[19023, 196, 1], [5228, 54, 0]]	0.000e+00	1.001e+00	9.966e-01	9.924e-01	5.083e-01	1.00
8330	exm51	pheno_530.11	5.030e-03	1.958e-01	[[19023, 196, 1], [4633, 47, 0]]	0.000e+00	9.842e-01	9.219e-01	9.747e-01	4.583e-01	1.01
8332	exm51	pheno_530.13	5.030e-03	8.819e-03	[[19023, 196, 1], [168, 3, 0]]	0.000e+00	1.790e+00	3.150e-01	1.709e+00	1.567e-01	1.34
8333	exm51	pheno_530.14	5.030e-03	1.693e-02	[[19023, 196, 1], [326, 5, 0]]	0.000e+00	1.428e+00	4.343e-01	1.470e+00	1.795e-01	1.32
8335	exm51	pheno_530.2	5.030e-03	1.879e-02	[[19023, 196, 1], [366, 2, 0]]	0.000e+00	5.342e-01	3.774e-01	5.263e-01	7.186e-03	1.88
8336	exm51	pheno_530.3	5.030e-03	2.283e-02	[[19023, 196, 1], [446, 3, 0]]	0.000e+00	6.697e-01	4.911e-01	6.474e-01	1.274e-02	1.45
8337	exm51	pheno_530.5	5.030e-03	6.102e-03	[[19023, 196, 1], [116, 2, 0]]	0.000e+00	1.639e+00	4.884e-01	1.651e+00	1.880e-01	1.18
8340	exm51	pheno_530.9	5.030e-03	9.380e-03	[[19023, 196, 1], [181, 1, 0]]	0.000e+00	5.359e-01	5.340e-01	5.321e-01	2.933e-02	1.37
8341	exm51	pheno_531	5.030e-03	2.129e-02	[[28220, 284, 1], [613, 7, 0]]	0.000e+00	1.162e+00	6.952e-01	1.126e+00	3.354e-01	1.05
8342	exm51	pheno_531.1	5.030e-03	3.531e-03	[[28220, 284, 1], [100, 1, 0]]	0.000e+00	1.036e+00	9.719e-01	9.867e-01	1.785e-01	1.00
8343	exm51	pheno_531.2	5.030e-03	8.384e-03	[[28220, 284, 1], [240, 1, 0]]	0.000e+00	4.256e-01	3.940e-01	4.123e-01	8.375e-03	2.09
8344	exm51	pheno_531.3	5.030e-03	5.616e-03	[[28220, 284, 1], [158, 3, 0]]	0.000e+00	1.895e+00	2.709e-01	1.865e+00	1.311e-01	1.46
8345	exm51	pheno_531.4	5.030e-03	5.790e-03	[[28220, 284, 1], [164, 2, 0]]	0.000e+00	1.246e+00	7.573e-01	1.202e+00	3.099e-01	1.03
8347	exm51	pheno_532	5.030e-03	1.125e-01	[[19023, 196, 1], [2416, 21, 0]]	0.000e+00	8.503e-01	4.813e-01	8.358e-01	2.211e-01	1.39
8348	exm51	pheno_535	5.030e-03	4.310e-02	[[25638, 269, 1], [1157, 10, 0]]	0.000e+00	7.939e-01	4.761e-01	8.184e-01	2.872e-01	1.24
8350	exm51	pheno_535.2	5.030e-03	1.711e-02	[[25638, 269, 1], [447, 4, 0]]	0.000e+00	8.250e-01	7.042e-01	8.472e-01	5.701e-02	1.06
8351	exm51	pheno_535.6	5.030e-03	4.687e-03	[[25638, 269, 1], [121, 1, 0]]	0.000e+00	7.448e-01	7.696e-01	7.827e-01	1.058e-01	1.04
8352	exm51	pheno_535.8	5.030e-03	1.156e-02	[[25638, 269, 1], [300, 3, 0]]	0.000e+00	9.316e-01	9.031e-01	9.463e-01	1.307e-01	1.00
8353	exm51	pheno_535.9	5.030e-03	9.709e-03	[[25638, 269, 1], [251, 3, 0]]	0.000e+00	1.068e+00	9.103e-01	1.130e+00	3.443e-01	1.02
8354	exm51	pheno_536	5.030e-03	3.166e-02	[[25638, 269, 1], [842, 5, 0]]	0.000e+00	5.576e-01	1.963e-01	5.631e-01	7.645e-02	3.27
8355	exm51	pheno_536.3	5.030e-03	6.138e-03	[[25638, 269, 1], [157, 3, 0]]	0.000e+00	1.783e+00	3.215e-01	1.800e+00	1.409e-01	1.41
8356	exm51	pheno_536.7	5.030e-03	9.330e-03	[[25638, 269, 1], [243, 1, 0]]	0.000e+00	3.754e-01	3.290e-01	3.906e-01	6.061e-03	2.36
8357	exm51	pheno_536.8	5.030e-03	1.763e-02	[[25638, 269, 1], [463, 2, 0]]	0.000e+00	4.100e-01	2.094e-01	4.099e-01	7.699e-04	4.30
8358	exm51	pheno_537	5.030e-03	2.429e-02	[[25638, 269, 1], [642, 3, 0]]	0.000e+00	4.474e-01	1.662e-01	4.434e-01	4.313e-02	5.50
8359	exm51	pheno_537.1	5.030e-03	1.772e-03	[[25638, 269, 1], [45, 1, 0]]	0.000e+00	2.219e+00	4.277e-01	2.090e+00	1.512e-01	1.14
8360	exm51	pheno_539	5.030e-03	7.219e-03	[[29135, 296, 1], [213, 1, 0]]	0.000e+00	4.556e-01	4.335e-01	4.603e-01	1.512e-02	1.69
8361	exm51	pheno_540	5.030e-03	7.533e-03	[[29088, 293, 1], [220, 3, 0]]	0.000e+00	1.281e+00	6.720e-01	1.342e+00	2.502e-01	1.11
8362	exm51	pheno_540.1	5.030e-03	7.097e-03	[[29088, 293, 1], [207, 3, 0]]	0.000e+00	1.361e+00	5.989e-01	1.426e+00	2.227e-01	1.15
8363	exm51	pheno_540.11	5.030e-03	5.820e-03	[[29088, 293, 1], [171, 1, 0]]	0.000e+00	5.462e-01	5.476e-01	5.778e-01	4.077e-02	1.26
8364	exm51	pheno_550	5.030e-03	8.620e-02	[[25675, 263, 1], [2428, 19, 0]]	0.000e+00	7.748e-01	2.849e-01	7.591e-01	1.137e-01	2.21
8365	exm51	pheno_550.1	5.030e-03	2.128e-02	[[25675, 263, 1], [563, 1, 0]]	0.000e+00	1.767e-01	8.400e-02	1.728e-01	9.212e-07	208.54
8366	exm51	pheno_550.2	5.030e-03	4.097e-02	[[25675, 263, 1], [1097, 11, 0]]	0.000e+00	9.993e-01	9.982e-01	9.716e-01	5.358e-01	1.00
8368	exm51	pheno_550.4	5.030e-03	8.524e-03	[[25675, 263, 1], [222, 1, 0]]	0.000e+00	4.396e-01	4.121e-01	4.377e-01	1.165e-02	1.85
8369	exm51	pheno_550.5	5.030e-03	1.117e-02	[[25675, 263, 1], [292, 1, 0]]	0.000e+00	3.376e-01	2.786e-01	3.329e-01	2.039e-03	3.70
8370	exm51	pheno_550.6	5.030e-03	1.646e-02	[[25675, 263, 1], [429, 5, 0]]	0.000e+00	1.145e+00	7.652e-01	1.128e+00	3.414e-01	1.03
8371	exm51	pheno_555	5.030e-03	2.840e-02	[[21036, 211, 1], [613, 8, 0]]	0.000e+00	1.258e+00	5.278e-01	1.287e+00	2.213e-01	1.23
8372	exm51	pheno_555.1	5.030e-03	2.051e-02	[[21036, 211, 1], [439, 6, 0]]	0.000e+00	1.301e+00	5.291e-01	1.347e+00	2.119e-01	1.24
8373	exm51	pheno_555.2	5.030e-03	1.602e-02	[[21036, 211, 1], [342, 4, 0]]	0.000e+00	1.130e+00	8.090e-01	1.154e+00	3.291e-01	1.04
8375	exm51	pheno_556	5.030e-03	9.925e-03	[[21036, 211, 1], [211, 2, 0]]	0.000e+00	9.453e-01	9.369e-01	9.364e-01	1.445e-01	1.01
8376	exm51	pheno_556.1	5.030e-03	8.539e-03	[[21036, 211, 1], [181, 2, 0]]	0.000e+00	1.105e+00	8.881e-01	1.091e+00	3.593e-01	1.01
8377	exm51	pheno_556.11	5.030e-03	2.956e-03	[[21036, 211, 1], [62, 1, 0]]	0.000e+00	1.645e+00	6.195e-01	1.588e+00	2.117e-01	1.06
8378	exm51	pheno_557	5.030e-03	6.917e-03	[[21036, 211, 1], [144, 4, 0]]	0.000e+00	2.623e+00	6.048e-02	2.719e+00	4.622e-02	2.79
8380	exm51	pheno_558	5.030e-03	4.353e-02	[[21036, 211, 1], [961, 6, 0]]	0.000e+00	5.989e-01	2.175e-01	6.178e-01	1.041e-01	2.52
8381	exm51	pheno_559	5.030e-03	1.103e-02	[[21036, 211, 1], [234, 3, 0]]	0.000e+00	1.274e+00	6.765e-01	1.264e+00	2.806e-01	1.07
8382	exm51	pheno_560	5.030e-03	5.299e-02	[[21036, 211, 1], [1180, 9, 0]]	0.000e+00	7.646e-01	4.303e-01	7.542e-01	2.083e-01	1.50
8383	exm51	pheno_560.1	5.030e-03	2.051e-02	[[21036, 211, 1], [442, 3, 0]]	0.000e+00	6.864e-01	5.173e-01	6.714e-01	1.692e-02	1.36
8384	exm51	pheno_560.2	5.030e-03	2.863e-03	[[21036, 211, 1], [60, 1, 0]]	0.000e+00	1.592e+00	6.441e-01	1.641e+00	2.034e-01	1.07
8385	exm51	pheno_560.3	5.030e-03	6.220e-03	[[21036, 211, 1], [132, 1, 0]]	0.000e+00	7.477e-01	7.718e-01	7.491e-01	9.404e-02	1.06
8386	exm51	pheno_560.4	5.030e-03	3.207e-02	[[21036, 211, 1], [698, 6, 0]]	0.000e+00	8.563e-01	7.078e-01	8.496e-01	4.000e-01	1.09
8387	exm51	pheno_561	5.030e-03	1.374e-02	[[21036, 211, 1], [295, 1, 0]]	0.000e+00	3.310e-01	2.704e-01	3.359e-01	2.176e-03	3.59
8388	exm51	pheno_562	5.030e-03	1.026e-01	[[21036, 211, 1], [2413, 17, 0]]	0.000e+00	7.394e-01	2.366e-01	6.968e-01	6.070e-02	3.59
8389	exm51	pheno_562.1	5.030e-03	9.452e-02	[[21036, 211, 1], [2203, 15, 0]]	0.000e+00	7.178e-01	2.192e-01	6.735e-01	5.298e-02	4.04
8390	exm51	pheno_562.2	5.030e-03	1.634e-02	[[21036, 211, 1], [351, 2, 0]]	0.000e+00	5.814e-01	4.463e-01	5.640e-01	1.181e-02	1.62
8391	exm51	pheno_564	5.030e-03	4.068e-02	[[21036, 211, 1], [886, 15, 0]]	0.000e+00	1.635e+00	6.747e-02	1.666e+00	4.292e-02	3.76
8392	exm51	pheno_564.1	5.030e-03	2.951e-02	[[21036, 211, 1], [640, 6, 0]]	0.000e+00	9.089e-01	8.184e-01	9.262e-01	5.078e-01	1.02
8393	exm51	pheno_565	5.030e-03	3.357e-02	[[24855, 250, 1], [865, 7, 0]]	0.000e+00	7.968e-01	5.539e-01	7.990e-01	3.075e-01	1.22
8394	exm51	pheno_565.1	5.030e-03	7.629e-03	[[24855, 250, 1], [191, 2, 0]]	0.000e+00	1.049e+00	9.466e-01	1.033e+00	3.893e-01	1.00
8395	exm51	pheno_567	5.030e-03	1.557e-02	[[24855, 250, 1], [393, 4, 0]]	0.000e+00	1.011e+00	9.828e-01	1.004e+00	4.331e-01	1.00
8396	exm51	pheno_568	5.030e-03	1.506e-02	[[24855, 250, 1], [380, 4, 0]]	0.000e+00	1.047e+00	9.267e-01	1.038e+00	4.060e-01	1.00
8397	exm51	pheno_568.1	5.030e-03	9.742e-03	[[24855, 250, 1], [244, 3, 0]]	0.000e+00	1.215e+00	7.376e-01	1.211e+00	3.035e-01	1.05
8398	exm51	pheno_569	5.030e-03	4.623e-02	[[24855, 250, 1], [1205, 12, 0]]	0.000e+00	9.767e-01	9.366e-01	9.823e-01	5.503e-01	1.00
8399	exm51	pheno_569.2	5.030e-03	1.884e-02	[[24855, 250, 1], [476, 6, 0]]	0.000e+00	1.228e+00	6.195e-01	1.242e+00	2.641e-01	1.13
8400	exm51	pheno_571	5.030e-03	4.975e-02	[[23064, 237, 1], [1211, 9, 0]]	0.000e+00	7.214e-01	3.365e-01	7.182e-01	1.602e-01	1.79
8401	exm51	pheno_571.5	5.030e-03	4.083e-02	[[23064, 237, 1], [984, 8, 0]]	0.000e+00	7.873e-01	5.060e-01	7.854e-01	2.691e-01	1.30
8402	exm51	pheno_571.51	5.030e-03	2.985e-02	[[23064, 237, 1], [713, 4, 0]]	0.000e+00	5.484e-01	2.336e-01	5.426e-01	8.632e-02	3.02
8403	exm51	pheno_571.6	5.030e-03	1.011e-02	[[23064, 237, 1], [237, 1, 0]]	0.000e+00	4.119e-01	3.766e-01	4.084e-01	7.917e-03	2.13
8404	exm51	pheno_571.8	5.030e-03	2.335e-02	[[23064, 237, 1], [554, 3, 0]]	0.000e+00	5.256e-01	2.683e-01	5.238e-01	1.074e-01	2.60
8405	exm51	pheno_571.81	5.030e-03	1.551e-02	[[23064, 237, 1], [364, 3, 0]]	0.000e+00	7.947e-01	6.926e-01	7.962e-01	5.302e-02	1.09
8406	exm51	pheno_572	5.030e-03	3.818e-02	[[23064, 237, 1], [917, 8, 0]]	0.000e+00	8.444e-01	6.382e-01	8.425e-01	3.539e-01	1.13
8407	exm51	pheno_573	5.030e-03	9.927e-02	[[23064, 237, 1], [2546, 22, 0]]	0.000e+00	8.373e-01	4.258e-01	8.346e-01	2.115e-01	1.43
8408	exm51	pheno_573.2	5.030e-03	1.492e-02	[[23064, 237, 1], [352, 1, 0]]	0.000e+00	2.735e-01	1.959e-01	2.752e-01	4.017e-04	7.82
8411	exm51	pheno_573.5	5.030e-03	1.704e-02	[[23064, 237, 1], [400, 4, 0]]	0.000e+00	9.498e-01	9.188e-01	9.652e-01	1.275e-01	1.00
8412	exm51	pheno_573.7	5.030e-03	3.447e-02	[[23064, 237, 1], [827, 5, 0]]	0.000e+00	5.884e-01	2.407e-01	5.847e-01	9.582e-02	2.73
8413	exm51	pheno_573.8	5.030e-03	1.841e-02	[[23064, 237, 1], [433, 4, 0]]	0.000e+00	8.975e-01	8.302e-01	8.919e-01	7.980e-02	1.03
8414	exm51	pheno_573.9	5.030e-03	3.882e-02	[[23064, 237, 1], [929, 12, 0]]	0.000e+00	1.241e+00	4.667e-01	1.245e+00	2.160e-01	1.27
8415	exm51	pheno_573.91	5.030e-03	2.351e-02	[[23064, 237, 1], [554, 7, 0]]	0.000e+00	1.197e+00	6.403e-01	1.218e+00	2.704e-01	1.12
8416	exm51	pheno_574	5.030e-03	3.485e-02	[[27092, 271, 1], [980, 8, 0]]	0.000e+00	8.329e-01	6.109e-01	8.108e-01	3.061e-01	1.21
8417	exm51	pheno_574.1	5.030e-03	2.778e-02	[[27092, 271, 1], [776, 6, 0]]	0.000e+00	7.881e-01	5.644e-01	7.682e-01	2.865e-01	1.27
8419	exm51	pheno_574.12	5.030e-03	7.724e-03	[[27092, 271, 1], [212, 1, 0]]	0.000e+00	4.757e-01	4.588e-01	4.693e-01	1.665e-02	1.64
8420	exm51	pheno_574.2	5.030e-03	6.463e-03	[[27092, 271, 1], [176, 2, 0]]	0.000e+00	1.177e+00	8.186e-01	1.127e+00	3.419e-01	1.01
8421	exm51	pheno_574.3	5.030e-03	1.034e-02	[[27092, 271, 1], [284, 2, 0]]	0.000e+00	7.206e-01	6.446e-01	6.999e-01	4.254e-02	1.18
8422	exm51	pheno_575	5.030e-03	2.400e-02	[[27092, 271, 1], [669, 4, 0]]	0.000e+00	5.971e-01	3.062e-01	5.945e-01	1.366e-01	2.12
8423	exm51	pheno_575.1	5.030e-03	8.587e-03	[[27092, 271, 1], [235, 2, 0]]	0.000e+00	8.566e-01	8.274e-01	8.452e-01	9.926e-02	1.03
8425	exm51	pheno_575.7	5.030e-03	2.915e-03	[[27092, 271, 1], [79, 1, 0]]	0.000e+00	1.270e+00	8.116e-01	1.255e+00	2.821e-01	1.01
8426	exm51	pheno_575.8	5.030e-03	1.209e-02	[[27092, 271, 1], [333, 2, 0]]	0.000e+00	5.898e-01	4.574e-01	5.972e-01	1.725e-02	1.46
8427	exm51	pheno_577	5.030e-03	2.188e-02	[[28451, 287, 1], [637, 6, 0]]	0.000e+00	9.180e-01	8.360e-01	9.276e-01	5.102e-01	1.02
8428	exm51	pheno_577.1	5.030e-03	9.785e-03	[[28451, 287, 1], [282, 2, 0]]	0.000e+00	6.985e-01	6.134e-01	6.992e-01	4.235e-02	1.18
8431	exm51	pheno_578	5.030e-03	9.262e-02	[[23502, 236, 1], [2408, 15, 0]]	0.000e+00	6.208e-01	7.354e-02	6.163e-01	1.941e-02	9.44
8433	exm51	pheno_578.2	5.030e-03	4.617e-02	[[23502, 236, 1], [1140, 9, 0]]	0.000e+00	7.837e-01	4.732e-01	7.804e-01	2.451e-01	1.36
8434	exm51	pheno_578.8	5.030e-03	2.545e-02	[[23502, 236, 1], [615, 5, 0]]	0.000e+00	7.995e-01	6.208e-01	8.036e-01	3.605e-01	1.14
8435	exm51	pheno_578.9	5.030e-03	3.567e-02	[[23502, 236, 1], [873, 5, 0]]	0.000e+00	5.891e-01	2.422e-01	5.668e-01	7.983e-02	3.15
8436	exm51	pheno_579	5.030e-03	5.234e-02	[[23502, 236, 1], [1297, 14, 0]]	0.000e+00	1.058e+00	8.382e-01	1.065e+00	3.787e-01	1.03
8437	exm51	pheno_580	5.030e-03	3.587e-02	[[22027, 229, 1], [825, 3, 0]]	0.000e+00	3.440e-01	6.650e-02	3.479e-01	6.334e-03	29.96
8444	exm51	pheno_580.3	5.030e-03	1.982e-02	[[22027, 229, 1], [449, 1, 0]]	0.000e+00	2.102e-01	1.198e-01	2.132e-01	2.237e-05	34.52
8445	exm51	pheno_580.31	5.030e-03	1.120e-02	[[22027, 229, 1], [251, 1, 0]]	0.000e+00	3.863e-01	3.425e-01	3.811e-01	5.196e-03	2.50
8448	exm51	pheno_585	5.030e-03	1.625e-01	[[22027, 229, 1], [4277, 40, 0]]	0.000e+00	9.317e-01	6.837e-01	8.923e-01	2.578e-01	1.26
8449	exm51	pheno_585.1	5.030e-03	1.081e-01	[[22027, 229, 1], [2671, 27, 0]]	0.000e+00	1.010e+00	9.603e-01	9.640e-01	4.619e-01	1.01
8450	exm51	pheno_585.2	5.030e-03	2.171e-02	[[22027, 229, 1], [491, 3, 0]]	0.000e+00	5.976e-01	3.755e-01	5.839e-01	5.259e-03	1.85
8451	exm51	pheno_585.3	5.030e-03	1.062e-01	[[22027, 229, 1], [2622, 23, 0]]	0.000e+00	8.668e-01	5.171e-01	8.371e-01	2.108e-01	1.43
8452	exm51	pheno_585.31	5.030e-03	2.787e-02	[[22027, 229, 1], [635, 3, 0]]	0.000e+00	4.497e-01	1.693e-01	4.518e-01	4.865e-02	4.96
8453	exm51	pheno_585.32	5.030e-03	3.419e-02	[[22027, 229, 1], [785, 3, 0]]	0.000e+00	3.696e-01	8.687e-02	3.656e-01	1.006e-02	19.70
8454	exm51	pheno_585.4	5.030e-03	2.330e-02	[[22027, 229, 1], [525, 6, 0]]	0.000e+00	1.097e+00	8.226e-01	1.089e+00	3.685e-01	1.02
8455	exm51	pheno_586	5.030e-03	1.028e-01	[[22027, 229, 1], [2528, 21, 0]]	0.000e+00	8.132e-01	3.660e-01	7.929e-01	1.496e-01	1.80
8456	exm51	pheno_586.1	5.030e-03	7.624e-03	[[22027, 229, 1], [169, 2, 0]]	0.000e+00	1.131e+00	8.656e-01	1.128e+00	3.418e-01	1.01
8457	exm51	pheno_586.2	5.030e-03	1.382e-02	[[22027, 229, 1], [311, 1, 0]]	0.000e+00	3.320e-01	2.710e-01	3.077e-01	1.091e-03	4.88
8459	exm51	pheno_586.4	5.030e-03	1.071e-02	[[22027, 229, 1], [239, 2, 0]]	0.000e+00	8.228e-01	7.834e-01	7.988e-01	7.868e-02	1.06
8460	exm51	pheno_587	5.030e-03	3.916e-02	[[22027, 229, 1], [902, 5, 0]]	0.000e+00	5.223e-01	1.514e-01	5.299e-01	5.157e-02	4.50
8461	exm51	pheno_588	5.030e-03	2.446e-02	[[22027, 229, 1], [557, 1, 0]]	0.000e+00	1.747e-01	8.167e-02	1.719e-01	8.410e-07	217.95
8463	exm51	pheno_588.2	5.030e-03	7.137e-03	[[22027, 229, 1], [159, 1, 0]]	0.000e+00	5.954e-01	6.050e-01	6.009e-01	4.705e-02	1.21
8464	exm51	pheno_589	5.030e-03	3.760e-03	[[22027, 229, 1], [83, 1, 0]]	0.000e+00	1.121e+00	9.094e-01	1.148e+00	3.141e-01	1.00
8465	exm51	pheno_590	5.030e-03	1.971e-02	[[21035, 204, 1], [425, 2, 0]]	0.000e+00	4.763e-01	2.975e-01	4.817e-01	3.547e-03	2.39
8466	exm51	pheno_591	5.030e-03	1.682e-01	[[21035, 204, 1], [4249, 45, 0]]	0.000e+00	1.086e+00	6.258e-01	1.081e+00	3.094e-01	1.12
8467	exm51	pheno_592	5.030e-03	1.749e-02	[[21035, 204, 1], [375, 3, 0]]	0.000e+00	8.342e-01	7.559e-01	8.176e-01	6.177e-02	1.07
8468	exm51	pheno_592.1	5.030e-03	1.576e-02	[[21035, 204, 1], [337, 3, 0]]	0.000e+00	9.301e-01	9.012e-01	9.094e-01	1.081e-01	1.01
8469	exm51	pheno_592.11	5.030e-03	2.442e-03	[[21035, 204, 1], [51, 1, 0]]	0.000e+00	1.985e+00	4.961e-01	1.992e+00	1.603e-01	1.13
8470	exm51	pheno_592.12	5.030e-03	3.378e-03	[[21035, 204, 1], [71, 1, 0]]	0.000e+00	1.572e+00	6.506e-01	1.435e+00	2.396e-01	1.04
8471	exm51	pheno_592.13	5.030e-03	3.098e-03	[[21035, 204, 1], [65, 1, 0]]	0.000e+00	1.547e+00	6.662e-01	1.567e+00	2.153e-01	1.06
8473	exm51	pheno_593	5.030e-03	7.095e-02	[[21035, 204, 1], [1600, 22, 0]]	0.000e+00	1.445e+00	1.025e-01	1.401e+00	7.783e-02	2.52
8474	exm51	pheno_593.1	5.030e-03	8.588e-03	[[21035, 204, 1], [179, 5, 0]]	0.000e+00	2.943e+00	1.690e-02	2.827e+00	3.091e-02	3.86
8475	exm51	pheno_593.2	5.030e-03	7.152e-03	[[21035, 204, 1], [150, 3, 0]]	0.000e+00	2.064e+00	2.124e-01	2.032e+00	1.110e-01	1.58
8476	exm51	pheno_594	5.030e-03	3.636e-02	[[27082, 271, 1], [1024, 8, 0]]	0.000e+00	7.793e-01	4.875e-01	7.759e-01	2.552e-01	1.34
8477	exm51	pheno_594.1	5.030e-03	2.955e-02	[[27082, 271, 1], [826, 7, 0]]	0.000e+00	8.434e-01	6.568e-01	8.413e-01	3.690e-01	1.12
8478	exm51	pheno_594.2	5.030e-03	3.098e-03	[[27082, 271, 1], [83, 2, 0]]	0.000e+00	2.432e+00	2.095e-01	2.374e+00	1.047e-01	1.50
8479	exm51	pheno_594.3	5.030e-03	1.153e-02	[[27082, 271, 1], [315, 4, 0]]	0.000e+00	1.248e+00	6.608e-01	1.258e+00	2.739e-01	1.09
8480	exm51	pheno_594.8	5.030e-03	1.533e-03	[[27082, 271, 1], [41, 1, 0]]	0.000e+00	2.366e+00	3.918e-01	2.402e+00	1.276e-01	1.19
8481	exm51	pheno_595	5.030e-03	2.202e-02	[[27082, 271, 1], [608, 8, 0]]	0.000e+00	1.278e+00	4.955e-01	1.303e+00	2.114e-01	1.26
8482	exm51	pheno_596	5.030e-03	3.209e-02	[[26277, 265, 1], [870, 10, 0]]	0.000e+00	1.130e+00	7.057e-01	1.130e+00	3.194e-01	1.07
8483	exm51	pheno_596.1	5.030e-03	4.613e-03	[[26277, 265, 1], [122, 1, 0]]	0.000e+00	8.655e-01	8.853e-01	8.074e-01	1.145e-01	1.03
8484	exm51	pheno_596.5	5.030e-03	2.110e-02	[[26277, 265, 1], [564, 8, 0]]	0.000e+00	1.372e+00	3.805e-01	1.393e+00	1.693e-01	1.41
8485	exm51	pheno_597	5.030e-03	2.048e-02	[[26277, 265, 1], [547, 8, 0]]	0.000e+00	1.466e+00	2.868e-01	1.436e+00	1.525e-01	1.50
8486	exm51	pheno_597.1	5.030e-03	4.239e-03	[[26277, 265, 1], [111, 2, 0]]	0.000e+00	1.769e+00	4.213e-01	1.766e+00	1.682e-01	1.23
8488	exm51	pheno_597.8	5.030e-03	6.178e-03	[[26277, 265, 1], [164, 1, 0]]	0.000e+00	6.264e-01	6.405e-01	6.013e-01	4.717e-02	1.21
8489	exm51	pheno_598	5.030e-03	8.441e-04	[[29296, 296, 1], [24, 1, 0]]	0.000e+00	3.908e+00	1.774e-01	4.033e+00	6.937e-02	1.39
8490	exm51	pheno_599	5.030e-03	1.577e-01	[[21765, 216, 1], [4077, 40, 0]]	0.000e+00	1.005e+00	9.765e-01	9.796e-01	4.809e-01	1.01
8491	exm51	pheno_599.1	5.030e-03	1.133e-02	[[21765, 216, 1], [251, 1, 0]]	0.000e+00	4.188e-01	3.849e-01	3.989e-01	6.890e-03	2.24
8492	exm51	pheno_599.2	5.030e-03	3.971e-02	[[21765, 216, 1], [894, 15, 0]]	0.000e+00	1.714e+00	4.526e-02	1.669e+00	4.233e-02	3.80
8493	exm51	pheno_599.3	5.030e-03	4.947e-02	[[21765, 216, 1], [1129, 15, 0]]	0.000e+00	1.351e+00	2.671e-01	1.324e+00	1.476e-01	1.60
8494	exm51	pheno_599.4	5.030e-03	5.283e-02	[[21765, 216, 1], [1214, 12, 0]]	0.000e+00	1.000e+00	9.993e-01	9.869e-01	5.584e-01	1.00
8495	exm51	pheno_599.5	5.030e-03	6.064e-02	[[21765, 216, 1], [1407, 12, 0]]	0.000e+00	8.910e-01	6.995e-01	8.521e-01	3.182e-01	1.17
8496	exm51	pheno_599.6	5.030e-03	3.852e-03	[[21765, 216, 1], [84, 1, 0]]	0.000e+00	1.180e+00	8.688e-01	1.187e+00	3.016e-01	1.01
8497	exm51	pheno_599.8	5.030e-03	1.816e-03	[[21765, 216, 1], [39, 1, 0]]	0.000e+00	2.559e+00	3.488e-01	2.540e+00	1.194e-01	1.21
8498	exm51	pheno_599.9	5.030e-03	2.735e-02	[[21765, 216, 1], [609, 9, 0]]	0.000e+00	1.519e+00	2.225e-01	1.472e+00	1.306e-01	1.66
8499	exm51	pheno_600	5.030e-03	1.307e-01	[[9585, 98, 1], [1447, 9, 0]]	0.000e+00	0.000e+00	0.000e+00	5.974e-01	4.719e-02	4.48
8500	exm51	pheno_601	5.030e-03	3.382e-02	[[9585, 98, 1], [338, 1, 0]]	0.000e+00	0.000e+00	0.000e+00	2.846e-01	5.458e-04	6.55
