ind	SNP	pheno	maf	prev	table	logit_OR	logit_p-val	exact_OR	exact_p-val
24167	exm101	pheno_278.1	8.580e-04	9.311e-02	[[24822, 45], [2550, 3]]	6.351e-01	4.469e-01	6.489e-01	8.192e-02
24168	exm101	pheno_278.11	8.580e-04	3.739e-02	[[24822, 45], [964, 2]]	1.056e+00	9.398e-01	1.144e+00	3.277e-01
24169	exm101	pheno_278.3	8.580e-04	2.607e-03	[[24822, 45], [64, 1]]	7.407e+00	4.983e-02	8.619e+00	2.829e-02
24171	exm101	pheno_279	8.580e-04	3.469e-02	[[27278, 47], [980, 2]]	1.166e+00	8.320e-01	1.184e+00	3.113e-01
24175	exm101	pheno_279.7	8.580e-04	9.569e-03	[[27278, 47], [262, 2]]	3.977e+00	5.837e-02	4.430e+00	3.975e-02
24177	exm101	pheno_280	8.580e-04	7.589e-02	[[19021, 36], [1562, 3]]	9.494e-01	9.317e-01	1.015e+00	3.972e-01
24178	exm101	pheno_280.1	8.580e-04	5.882e-02	[[19021, 36], [1190, 1]]	4.070e-01	3.769e-01	4.440e-01	2.019e-01
24179	exm101	pheno_280.2	8.580e-04	2.517e-02	[[19021, 36], [490, 2]]	2.065e+00	3.222e-01	2.157e+00	1.199e-01
24180	exm101	pheno_281	8.580e-04	2.681e-02	[[19021, 36], [524, 1]]	9.309e-01	9.443e-01	1.008e+00	3.548e-01
24181	exm101	pheno_281.1	8.580e-04	1.935e-02	[[19021, 36], [375, 1]]	1.262e+00	8.210e-01	1.409e+00	2.399e-01
24190	exm101	pheno_284	8.580e-04	4.896e-02	[[19021, 36], [980, 1]]	6.083e-01	6.244e-01	5.391e-01	3.785e-02
24191	exm101	pheno_284.1	8.580e-04	3.440e-02	[[19021, 36], [678, 1]]	8.968e-01	9.146e-01	7.793e-01	6.829e-02
24192	exm101	pheno_285	8.580e-04	2.617e-01	[[19021, 36], [6747, 9]]	7.144e-01	3.732e-01	7.048e-01	4.997e-02
24194	exm101	pheno_285.2	8.580e-04	9.040e-02	[[19021, 36], [1892, 2]]	5.890e-01	4.676e-01	5.585e-01	5.616e-02
24196	exm101	pheno_285.22	8.580e-04	5.574e-02	[[19021, 36], [1123, 2]]	9.795e-01	9.773e-01	9.410e-01	1.867e-01
24197	exm101	pheno_285.9	8.580e-04	2.053e-01	[[19021, 36], [4915, 8]]	8.704e-01	7.252e-01	8.600e-01	2.287e-01
24198	exm101	pheno_286	8.580e-04	1.274e-01	[[22522, 43], [3292, 4]]	6.433e-01	4.028e-01	6.364e-01	8.838e-02
24199	exm101	pheno_286.1	8.580e-04	4.631e-03	[[22522, 43], [104, 1]]	5.786e+00	8.746e-02	5.036e+00	5.168e-02
24200	exm101	pheno_286.11	8.580e-04	9.740e-04	[[22522, 43], [21, 1]]	2.374e+01	2.468e-03	2.494e+01	9.124e-03
24202	exm101	pheno_286.2	8.580e-04	9.297e-02	[[22522, 43], [2311, 2]]	4.169e-01	2.309e-01	4.533e-01	1.074e-01
24210	exm101	pheno_287	8.580e-04	8.440e-02	[[22522, 43], [2078, 2]]	5.298e-01	3.803e-01	5.041e-01	1.589e-01
24212	exm101	pheno_287.3	8.580e-04	7.834e-02	[[22522, 43], [1916, 2]]	5.786e-01	4.499e-01	5.467e-01	1.368e-02
24215	exm101	pheno_288	8.580e-04	8.476e-02	[[21715, 41], [2011, 4]]	1.105e+00	8.498e-01	1.053e+00	3.825e-01
24216	exm101	pheno_288.1	8.580e-04	6.297e-02	[[21715, 41], [1457, 5]]	1.869e+00	1.885e-01	1.818e+00	1.032e-01
24217	exm101	pheno_288.11	8.580e-04	5.581e-02	[[21715, 41], [1281, 5]]	2.116e+00	1.149e-01	2.067e+00	7.346e-02
24218	exm101	pheno_288.2	8.580e-04	5.363e-02	[[21715, 41], [1230, 3]]	1.343e+00	6.233e-01	1.292e+00	2.643e-01
24221	exm101	pheno_289.4	8.580e-04	5.908e-02	[[21715, 41], [1365, 1]]	4.074e-01	3.752e-01	3.880e-01	1.386e-01
24225	exm101	pheno_290	8.580e-04	3.932e-02	[[24020, 42], [984, 1]]	4.680e-01	4.609e-01	5.812e-01	2.496e-02
24226	exm101	pheno_290.1	8.580e-04	2.571e-02	[[24020, 42], [634, 1]]	5.829e-01	6.071e-01	9.021e-01	9.223e-02
24227	exm101	pheno_290.11	8.580e-04	9.386e-03	[[24020, 42], [227, 1]]	1.612e+00	6.506e-01	2.519e+00	1.174e-01
24229	exm101	pheno_290.13	8.580e-04	8.937e-03	[[24020, 42], [216, 1]]	1.480e+00	7.136e-01	2.648e+00	1.105e-01
24230	exm101	pheno_290.16	8.580e-04	3.932e-03	[[24020, 42], [94, 1]]	4.105e+00	1.788e-01	6.084e+00	4.168e-02
24231	exm101	pheno_290.2	8.580e-04	1.466e-02	[[24020, 42], [357, 1]]	1.671e+00	6.144e-01	1.602e+00	2.051e-01
24237	exm101	pheno_292	8.580e-04	9.265e-02	[[24020, 42], [2455, 2]]	4.596e-01	2.855e-01	4.659e-01	1.197e-01
24242	exm101	pheno_292.4	8.580e-04	5.309e-02	[[24020, 42], [1347, 2]]	8.345e-01	8.038e-01	8.492e-01	1.001e-01
24251	exm101	pheno_296	8.580e-04	1.679e-01	[[20374, 37], [4112, 7]]	8.709e-01	7.385e-01	9.374e-01	2.854e-01
24253	exm101	pheno_296.2	8.580e-04	1.524e-01	[[20374, 37], [3664, 6]]	8.378e-01	6.894e-01	9.017e-01	2.391e-01
24254	exm101	pheno_296.22	8.580e-04	3.862e-02	[[20374, 37], [819, 1]]	6.154e-01	6.327e-01	6.723e-01	1.263e-03
24258	exm101	pheno_300	8.580e-04	1.311e-01	[[20374, 37], [3072, 8]]	1.291e+00	5.160e-01	1.434e+00	1.586e-01
24259	exm101	pheno_300.1	8.580e-04	1.040e-01	[[20374, 37], [2365, 5]]	1.046e+00	9.249e-01	1.164e+00	3.112e-01
24263	exm101	pheno_300.4	8.580e-04	2.800e-02	[[20374, 37], [584, 4]]	3.440e+00	1.999e-02	3.772e+00	2.303e-02
24265	exm101	pheno_300.9	8.580e-04	1.114e-02	[[20374, 37], [228, 2]]	3.880e+00	6.683e-02	4.830e+00	3.525e-02
24273	exm101	pheno_304	8.580e-04	3.862e-02	[[20374, 37], [817, 3]]	1.800e+00	3.311e-01	2.022e+00	1.111e-01
24274	exm101	pheno_305.2	8.580e-04	3.807e-03	[[20374, 37], [77, 1]]	5.081e+00	1.197e-01	7.151e+00	3.475e-02
24288	exm101	pheno_316	8.580e-04	2.581e-02	[[25319, 44], [669, 3]]	2.498e+00	1.289e-01	2.580e+00	6.875e-02
24289	exm101	pheno_316.1	8.580e-04	5.138e-03	[[25319, 44], [130, 1]]	4.013e+00	1.738e-01	4.426e+00	6.001e-02
24293	exm101	pheno_318	8.580e-04	6.657e-02	[[25319, 44], [1804, 5]]	1.662e+00	2.836e-01	1.595e+00	1.447e-01
24299	exm101	pheno_327	8.580e-04	7.185e-02	[[24309, 40], [1882, 3]]	9.440e-01	9.236e-01	9.687e-01	1.967e-01
24301	exm101	pheno_327.3	8.580e-04	6.021e-02	[[24309, 40], [1557, 3]]	1.305e+00	6.577e-01	1.171e+00	3.161e-01
24302	exm101	pheno_327.32	8.580e-04	4.213e-02	[[24309, 40], [1070, 1]]	6.392e-01	6.590e-01	5.680e-01	1.372e-02
24303	exm101	pheno_327.4	8.580e-04	4.502e-02	[[24309, 40], [1146, 2]]	1.009e+00	9.903e-01	1.061e+00	3.651e-01
24308	exm101	pheno_331	8.580e-04	2.320e-02	[[22654, 36], [538, 1]]	1.176e+00	8.733e-01	1.170e+00	3.009e-01
24310	exm101	pheno_332	8.580e-04	1.047e-02	[[22654, 36], [238, 2]]	5.178e+00	2.946e-02	5.288e+00	3.104e-02
24321	exm101	pheno_335	8.580e-04	1.305e-02	[[22654, 36], [299, 1]]	1.766e+00	5.765e-01	2.105e+00	1.462e-01
24325	exm101	pheno_340	8.580e-04	2.863e-02	[[27978, 47], [823, 3]]	1.793e+00	3.337e-01	2.170e+00	9.631e-02
24326	exm101	pheno_340.1	8.580e-04	4.440e-03	[[27978, 47], [124, 1]]	3.956e+00	1.774e-01	4.801e+00	5.464e-02
24327	exm101	pheno_341	8.580e-04	8.607e-03	[[22654, 36], [196, 1]]	2.635e+00	3.421e-01	3.211e+00	8.755e-02
24330	exm101	pheno_344	8.580e-04	1.098e-02	[[22654, 36], [251, 1]]	2.552e+00	3.576e-01	2.507e+00	1.180e-01
24331	exm101	pheno_345	8.580e-04	7.247e-02	[[22654, 36], [1770, 3]]	9.440e-01	9.249e-01	1.067e+00	3.697e-01
24332	exm101	pheno_345.1	8.580e-04	3.253e-02	[[22654, 36], [762, 1]]	6.812e-01	7.083e-01	8.258e-01	6.790e-02
24333	exm101	pheno_345.11	8.580e-04	1.557e-02	[[22654, 36], [358, 1]]	1.346e+00	7.740e-01	1.758e+00	1.826e-01
24334	exm101	pheno_345.12	8.580e-04	2.000e-02	[[22654, 36], [462, 1]]	1.147e+00	8.933e-01	1.362e+00	2.501e-01
24335	exm101	pheno_345.3	8.580e-04	6.336e-02	[[22654, 36], [1532, 3]]	1.076e+00	9.044e-01	1.232e+00	2.879e-01
24337	exm101	pheno_348	8.580e-04	4.225e-02	[[22654, 36], [1000, 1]]	6.066e-01	6.230e-01	6.293e-01	6.641e-02
24338	exm101	pheno_348.2	8.580e-04	1.902e-02	[[22654, 36], [439, 1]]	1.400e+00	7.403e-01	1.433e+00	2.349e-01
24342	exm101	pheno_348.9	8.580e-04	3.166e-02	[[22654, 36], [740, 2]]	1.746e+00	4.443e-01	1.701e+00	1.755e-01
24344	exm101	pheno_350	8.580e-04	6.248e-02	[[26559, 46], [1769, 4]]	1.304e+00	6.123e-01	1.306e+00	2.490e-01
24345	exm101	pheno_350.1	8.580e-04	1.942e-02	[[26559, 46], [525, 2]]	2.151e+00	2.902e-01	2.200e+00	1.161e-01
24346	exm101	pheno_350.2	8.580e-04	3.479e-02	[[26559, 46], [958, 1]]	5.661e-01	5.759e-01	6.027e-01	2.207e-02
24347	exm101	pheno_350.3	8.580e-04	1.827e-02	[[26559, 46], [494, 1]]	1.149e+00	8.910e-01	1.169e+00	3.020e-01
24349	exm101	pheno_351	8.580e-04	5.269e-02	[[25920, 41], [1442, 2]]	8.538e-01	8.277e-01	8.768e-01	1.053e-01
24353	exm101	pheno_353	8.580e-04	5.744e-03	[[25920, 41], [149, 1]]	4.266e+00	1.533e-01	4.243e+00	6.303e-02
24355	exm101	pheno_353.2	8.580e-04	3.149e-03	[[25920, 41], [81, 1]]	8.005e+00	4.135e-02	7.805e+00	3.155e-02
24356	exm101	pheno_355	8.580e-04	4.257e-03	[[25920, 41], [110, 1]]	5.298e+00	1.014e-01	5.747e+00	4.446e-02
24358	exm101	pheno_356	8.580e-04	3.830e-02	[[26669, 45], [1063, 1]]	5.720e-01	5.817e-01	5.575e-01	2.999e-01
24359	exm101	pheno_357	8.580e-04	5.176e-03	[[26669, 45], [138, 1]]	4.502e+00	1.386e-01	4.295e+00	6.217e-02
24362	exm101	pheno_359	8.580e-04	2.143e-02	[[26669, 45], [583, 2]]	2.062e+00	3.223e-01	2.033e+00	1.318e-01
24395	exm101	pheno_366	8.580e-04	9.038e-02	[[26208, 48], [2607, 2]]	3.819e-01	1.887e-01	4.189e-01	7.500e-02
24397	exm101	pheno_366.2	8.580e-04	7.575e-02	[[26208, 48], [2150, 2]]	4.666e-01	2.973e-01	5.079e-01	1.610e-01
24398	exm101	pheno_367	8.580e-04	4.635e-02	[[27319, 46], [1327, 3]]	1.230e+00	7.285e-01	1.343e+00	2.460e-01
24399	exm101	pheno_367.1	8.580e-04	2.723e-02	[[27319, 46], [765, 1]]	6.807e-01	7.042e-01	7.763e-01	2.367e-02
24402	exm101	pheno_367.9	8.580e-04	1.024e-02	[[27319, 46], [281, 2]]	4.149e+00	5.039e-02	4.227e+00	4.256e-02
24403	exm101	pheno_368	8.580e-04	3.467e-02	[[27208, 47], [977, 2]]	1.175e+00	8.238e-01	1.185e+00	3.110e-01
24408	exm101	pheno_368.9	8.580e-04	7.140e-03	[[27208, 47], [195, 1]]	2.885e+00	2.958e-01	2.969e+00	9.632e-02
24410	exm101	pheno_369	8.580e-04	1.337e-02	[[25637, 45], [345, 3]]	4.688e+00	9.951e-03	4.954e+00	2.089e-02
24412	exm101	pheno_369.5	8.580e-04	8.570e-03	[[25637, 45], [219, 3]]	7.257e+00	9.840e-04	7.804e+00	1.009e-02
24413	exm101	pheno_370	8.580e-04	1.729e-02	[[25637, 45], [450, 2]]	2.224e+00	2.728e-01	2.532e+00	9.285e-02
24424	exm101	pheno_374	8.580e-04	2.391e-02	[[25637, 45], [628, 1]]	8.248e-01	8.498e-01	9.072e-01	8.732e-02
24428	exm101	pheno_374.6	8.580e-04	1.212e-02	[[25637, 45], [314, 1]]	1.610e+00	6.404e-01	1.814e+00	1.759e-01
24448	exm101	pheno_380.1	8.580e-04	8.963e-03	[[27483, 47], [248, 1]]	2.437e+00	3.793e-01	2.358e+00	1.274e-01
24449	exm101	pheno_380.4	8.580e-04	2.545e-02	[[27483, 47], [717, 2]]	1.643e+00	4.952e-01	1.631e+00	1.879e-01
24450	exm101	pheno_381	8.580e-04	5.332e-02	[[26023, 42], [1465, 3]]	1.231e+00	7.330e-01	1.269e+00	2.733e-01
24451	exm101	pheno_381.1	8.580e-04	3.434e-02	[[26023, 42], [925, 2]]	1.245e+00	7.705e-01	1.340e+00	2.569e-01
24452	exm101	pheno_381.11	8.580e-04	2.673e-02	[[26023, 42], [715, 1]]	8.118e-01	8.408e-01	8.666e-01	6.994e-02
24453	exm101	pheno_381.2	8.580e-04	2.437e-02	[[26023, 42], [649, 2]]	1.874e+00	3.877e-01	1.909e+00	1.458e-01
24455	exm101	pheno_381.9	8.580e-04	4.240e-03	[[26023, 42], [110, 1]]	5.837e+00	8.434e-02	5.633e+00	4.549e-02
24456	exm101	pheno_382	8.580e-04	1.048e-02	[[26023, 42], [275, 1]]	2.074e+00	4.720e-01	2.253e+00	1.346e-01
24457	exm101	pheno_384	8.580e-04	4.925e-03	[[26023, 42], [127, 2]]	1.004e+01	1.720e-03	9.757e+00	1.382e-02
24458	exm101	pheno_384.4	8.580e-04	4.583e-03	[[26023, 42], [118, 2]]	1.074e+01	1.265e-03	1.050e+01	1.261e-02
24459	exm101	pheno_385	8.580e-04	3.860e-03	[[26023, 42], [100, 1]]	6.412e+00	6.816e-02	6.196e+00	4.083e-02
24460	exm101	pheno_385.3	8.580e-04	2.983e-03	[[26023, 42], [77, 1]]	8.636e+00	3.472e-02	8.047e+00	3.051e-02
24467	exm101	pheno_386.9	8.580e-04	7.547e-02	[[25206, 41], [2059, 2]]	5.704e-01	4.443e-01	5.972e-01	3.248e-02
24468	exm101	pheno_389	8.580e-04	8.851e-02	[[25845, 45], [2511, 3]]	7.139e-01	5.730e-01	6.862e-01	1.070e-01
24469	exm101	pheno_389.1	8.580e-04	5.531e-02	[[25845, 45], [1514, 2]]	7.747e-01	7.262e-01	7.587e-01	2.842e-02
24470	exm101	pheno_389.2	8.580e-04	1.652e-02	[[25845, 45], [434, 1]]	1.141e+00	8.974e-01	1.323e+00	2.597e-01
24477	exm101	pheno_395	8.580e-04	9.088e-02	[[24775, 42], [2479, 2]]	4.870e-01	3.236e-01	4.759e-01	1.296e-01
24479	exm101	pheno_395.2	8.580e-04	4.469e-02	[[24775, 42], [1159, 2]]	1.051e+00	9.454e-01	1.018e+00	3.850e-01
24483	exm101	pheno_396	8.580e-04	3.104e-02	[[24775, 42], [794, 1]]	6.991e-01	7.240e-01	7.429e-01	1.706e-02
24484	exm101	pheno_401	8.580e-04	4.623e-01	[[14580, 26], [12532, 23]]	1.089e+00	7.975e-01	1.029e+00	3.876e-01
24485	exm101	pheno_401.1	8.580e-04	4.578e-01	[[14580, 26], [12307, 22]]	1.071e+00	8.386e-01	1.002e+00	4.185e-01
24486	exm101	pheno_401.2	8.580e-04	1.503e-01	[[14580, 26], [2578, 5]]	1.118e+00	8.351e-01	1.088e+00	3.550e-01
24487	exm101	pheno_401.21	8.580e-04	6.581e-02	[[14580, 26], [1027, 2]]	9.699e-01	9.694e-01	1.092e+00	3.462e-01
24488	exm101	pheno_401.22	8.580e-04	1.009e-01	[[14580, 26], [1637, 2]]	7.346e-01	6.854e-01	6.851e-01	7.413e-02
24489	exm101	pheno_401.3	8.580e-04	7.087e-02	[[14580, 26], [1113, 1]]	4.850e-01	4.873e-01	5.038e-01	6.163e-02
24490	exm101	pheno_411	8.580e-04	2.005e-01	[[21951, 37], [5505, 10]]	1.215e+00	6.285e-01	1.078e+00	3.598e-01
24491	exm101	pheno_411.1	8.580e-04	5.387e-02	[[21951, 37], [1251, 1]]	5.417e-01	5.524e-01	4.742e-01	2.300e-01
24492	exm101	pheno_411.2	8.580e-04	6.621e-02	[[21951, 37], [1556, 3]]	1.222e+00	7.502e-01	1.144e+00	3.291e-01
24493	exm101	pheno_411.3	8.580e-04	4.379e-02	[[21951, 37], [1006, 1]]	6.046e-01	6.255e-01	5.897e-01	4.663e-02
24494	exm101	pheno_411.4	8.580e-04	1.827e-01	[[21951, 37], [4907, 8]]	1.046e+00	9.179e-01	9.672e-01	3.101e-01
24496	exm101	pheno_411.8	8.580e-04	5.623e-02	[[21951, 37], [1309, 1]]	5.838e-01	6.052e-01	4.532e-01	2.083e-01
24497	exm101	pheno_414	8.580e-04	4.826e-02	[[21951, 37], [1114, 1]]	6.128e-01	6.317e-01	5.326e-01	6.814e-03
24499	exm101	pheno_415	8.580e-04	6.159e-02	[[24973, 45], [1640, 2]]	6.828e-01	5.982e-01	6.768e-01	9.799e-02
24500	exm101	pheno_415.1	8.580e-04	1.982e-02	[[24973, 45], [505, 1]]	1.102e+00	9.237e-01	1.099e+00	3.250e-01
24502	exm101	pheno_415.2	8.580e-04	4.274e-02	[[24973, 45], [1115, 2]]	1.002e+00	9.981e-01	9.954e-01	1.715e-01
24503	exm101	pheno_415.21	8.580e-04	1.224e-02	[[24973, 45], [309, 1]]	1.740e+00	5.844e-01	1.796e+00	1.782e-01
24504	exm101	pheno_416	8.580e-04	6.187e-02	[[24973, 45], [1649, 1]]	3.481e-01	2.972e-01	3.365e-01	8.422e-02
24505	exm101	pheno_418.1	8.580e-04	6.797e-03	[[19985, 34], [136, 1]]	4.126e+00	1.669e-01	4.322e+00	6.163e-02
24511	exm101	pheno_425	8.580e-04	4.352e-02	[[27097, 47], [1232, 3]]	1.566e+00	4.576e-01	1.404e+00	2.261e-01
24512	exm101	pheno_425.1	8.580e-04	3.782e-02	[[27097, 47], [1065, 2]]	1.212e+00	7.923e-01	1.083e+00	3.559e-01
24514	exm101	pheno_425.2	8.580e-04	1.513e-02	[[27097, 47], [416, 1]]	1.488e+00	6.969e-01	1.386e+00	2.455e-01
24516	exm101	pheno_426	8.580e-04	1.312e-01	[[18372, 34], [2773, 6]]	1.343e+00	5.195e-01	1.169e+00	3.030e-01
24517	exm101	pheno_426.2	8.580e-04	3.684e-02	[[18372, 34], [702, 2]]	1.707e+00	4.713e-01	1.539e+00	2.057e-01
24518	exm101	pheno_426.21	8.580e-04	8.083e-03	[[18372, 34], [149, 1]]	4.423e+00	1.495e-01	3.627e+00	7.570e-02
24520	exm101	pheno_426.23	8.580e-04	6.852e-03	[[18372, 34], [126, 1]]	4.989e+00	1.157e-01	4.289e+00	6.218e-02
24526	exm101	pheno_426.4	8.580e-04	6.102e-03	[[18372, 34], [112, 1]]	4.560e+00	1.394e-01	4.825e+00	5.425e-02
24527	exm101	pheno_426.7	8.580e-04	4.503e-02	[[18372, 34], [866, 2]]	1.395e+00	6.493e-01	1.248e+00	2.861e-01
24529	exm101	pheno_426.9	8.580e-04	6.998e-02	[[18372, 34], [1384, 1]]	4.916e-01	4.887e-01	3.904e-01	1.450e-01
24530	exm101	pheno_426.91	8.580e-04	5.167e-02	[[18372, 34], [1002, 1]]	6.355e-01	6.588e-01	5.393e-01	4.436e-02
24532	exm101	pheno_427	8.580e-04	2.924e-01	[[18372, 34], [7594, 11]]	8.333e-01	6.101e-01	7.827e-01	1.499e-01
24533	exm101	pheno_427.1	8.580e-04	6.866e-02	[[18372, 34], [1355, 2]]	9.538e-01	9.486e-01	7.976e-01	1.113e-01
24534	exm101	pheno_427.11	8.580e-04	2.942e-02	[[18372, 34], [557, 1]]	1.017e+00	9.869e-01	9.701e-01	1.454e-01
24536	exm101	pheno_427.2	8.580e-04	1.484e-01	[[18372, 34], [3203, 5]]	9.400e-01	9.041e-01	8.435e-01	1.945e-01
24537	exm101	pheno_427.21	8.580e-04	1.443e-01	[[18372, 34], [3099, 4]]	7.861e-01	6.699e-01	6.975e-01	4.772e-02
24538	exm101	pheno_427.22	8.580e-04	3.638e-02	[[18372, 34], [694, 1]]	9.447e-01	9.558e-01	7.786e-01	7.256e-02
24539	exm101	pheno_427.3	8.580e-04	7.711e-02	[[18372, 34], [1533, 5]]	1.913e+00	1.821e-01	1.762e+00	1.128e-01
24543	exm101	pheno_427.5	8.580e-04	5.822e-02	[[18372, 34], [1137, 1]]	5.596e-01	5.687e-01	4.752e-01	7.325e-05
24546	exm101	pheno_427.7	8.580e-04	1.110e-01	[[18372, 34], [2295, 3]]	7.542e-01	6.411e-01	7.063e-01	5.277e-02
24547	exm101	pheno_427.8	8.580e-04	4.721e-02	[[18372, 34], [911, 1]]	7.097e-01	7.407e-01	5.931e-01	8.088e-02
24548	exm101	pheno_427.9	8.580e-04	9.778e-02	[[18372, 34], [1992, 3]]	7.597e-01	6.517e-01	8.138e-01	1.422e-01
24549	exm101	pheno_428	8.580e-04	1.231e-01	[[23361, 41], [3281, 5]]	9.167e-01	8.577e-01	8.683e-01	1.676e-01
24550	exm101	pheno_428.1	8.580e-04	1.083e-01	[[23361, 41], [2838, 5]]	1.061e+00	9.030e-01	1.004e+00	4.179e-01
24551	exm101	pheno_428.2	8.580e-04	3.469e-02	[[23361, 41], [840, 1]]	7.875e-01	8.147e-01	6.783e-01	8.991e-02
24553	exm101	pheno_428.4	8.580e-04	3.261e-02	[[23361, 41], [787, 2]]	1.376e+00	6.646e-01	1.448e+00	2.271e-01
24559	exm101	pheno_430	8.580e-04	1.805e-02	[[24596, 41], [452, 1]]	1.387e+00	7.472e-01	1.327e+00	2.585e-01
24560	exm101	pheno_430.1	8.580e-04	4.203e-03	[[24596, 41], [103, 1]]	5.926e+00	8.123e-02	5.824e+00	4.379e-02
24563	exm101	pheno_433	8.580e-04	1.135e-01	[[24596, 41], [3148, 5]]	1.011e+00	9.820e-01	9.528e-01	2.297e-01
24564	exm101	pheno_433.1	8.580e-04	5.329e-02	[[24596, 41], [1386, 1]]	4.167e-01	3.953e-01	4.328e-01	1.832e-01
24569	exm101	pheno_433.3	8.580e-04	4.832e-02	[[24596, 41], [1249, 2]]	9.619e-01	9.582e-01	9.606e-01	1.573e-01
24570	exm101	pheno_433.31	8.580e-04	4.370e-02	[[24596, 41], [1125, 1]]	5.157e-01	5.179e-01	5.332e-01	2.826e-01
24572	exm101	pheno_433.6	8.580e-04	1.833e-02	[[24596, 41], [459, 1]]	1.315e+00	7.892e-01	1.307e+00	2.634e-01
24573	exm101	pheno_433.8	8.580e-04	2.420e-02	[[24596, 41], [610, 1]]	9.924e-01	9.940e-01	9.834e-01	1.172e-01
24574	exm101	pheno_440	8.580e-04	5.012e-02	[[24004, 46], [1268, 1]]	3.680e-01	3.280e-01	4.115e-01	1.607e-01
24576	exm101	pheno_440.2	8.580e-04	2.710e-02	[[24004, 46], [669, 1]]	7.580e-01	7.859e-01	7.800e-01	3.991e-02
24581	exm101	pheno_442	8.580e-04	3.063e-02	[[24004, 46], [758, 2]]	1.349e+00	6.846e-01	1.377e+00	2.462e-01
24582	exm101	pheno_442.1	8.580e-04	2.382e-02	[[24004, 46], [586, 1]]	8.390e-01	8.639e-01	8.905e-01	8.801e-02
24596	exm101	pheno_446	8.580e-04	1.965e-02	[[24004, 46], [480, 2]]	2.075e+00	3.144e-01	2.174e+00	1.183e-01
24600	exm101	pheno_446.5	8.580e-04	5.458e-03	[[24004, 46], [131, 1]]	2.913e+00	3.030e-01	3.983e+00	6.788e-02
24601	exm101	pheno_446.6	8.580e-04	1.453e-03	[[24004, 46], [34, 1]]	1.534e+01	7.939e-03	1.535e+01	1.519e-02
24603	exm101	pheno_446.9	8.580e-04	6.937e-03	[[24004, 46], [166, 2]]	5.915e+00	1.466e-02	6.287e+00	2.440e-02
24604	exm101	pheno_447	8.580e-04	8.738e-03	[[24004, 46], [210, 2]]	5.050e+00	2.642e-02	4.970e+00	3.375e-02
24605	exm101	pheno_447.1	8.580e-04	4.017e-03	[[24004, 46], [96, 1]]	5.583e+00	9.163e-02	5.436e+00	4.737e-02
24609	exm101	pheno_452	8.580e-04	6.106e-02	[[22576, 42], [1469, 2]]	7.751e-01	7.256e-01	7.318e-01	3.006e-02
24611	exm101	pheno_452.2	8.580e-04	3.039e-02	[[22576, 42], [708, 1]]	7.899e-01	8.161e-01	7.592e-01	3.670e-02
24613	exm101	pheno_454	8.580e-04	1.477e-02	[[22576, 42], [338, 1]]	1.564e+00	6.598e-01	1.590e+00	2.069e-01
24614	exm101	pheno_454.1	8.580e-04	1.041e-02	[[22576, 42], [237, 1]]	2.103e+00	4.657e-01	2.268e+00	1.335e-01
24615	exm101	pheno_454.11	8.580e-04	7.285e-03	[[22576, 42], [165, 1]]	3.096e+00	2.678e-01	3.258e+00	8.610e-02
24616	exm101	pheno_455	8.580e-04	6.118e-02	[[22576, 42], [1472, 2]]	7.378e-01	6.757e-01	7.303e-01	2.894e-02
24617	exm101	pheno_456	8.580e-04	1.149e-02	[[22576, 42], [262, 1]]	2.071e+00	4.750e-01	2.052e+00	1.511e-01
24621	exm101	pheno_458	8.580e-04	7.939e-02	[[24572, 45], [2121, 2]]	5.358e-01	3.900e-01	5.149e-01	1.695e-01
24624	exm101	pheno_458.9	8.580e-04	5.992e-02	[[24572, 45], [1568, 1]]	3.694e-01	3.257e-01	3.482e-01	9.559e-02
24625	exm101	pheno_459	8.580e-04	2.472e-02	[[24572, 45], [623, 1]]	9.177e-01	9.325e-01	8.765e-01	8.003e-02
24627	exm101	pheno_459.9	8.580e-04	1.693e-02	[[24572, 45], [423, 1]]	1.326e+00	7.811e-01	1.291e+00	2.677e-01
24628	exm101	pheno_464	8.580e-04	7.052e-02	[[22289, 36], [1687, 7]]	2.298e+00	4.630e-02	2.569e+00	2.630e-02
24629	exm101	pheno_465	8.580e-04	1.151e-01	[[22289, 36], [2897, 8]]	1.566e+00	2.659e-01	1.710e+00	8.858e-02
24630	exm101	pheno_465.2	8.580e-04	3.405e-02	[[22289, 36], [785, 2]]	1.235e+00	7.762e-01	1.577e+00	1.980e-01
24631	exm101	pheno_465.4	8.580e-04	4.059e-03	[[22289, 36], [90, 1]]	6.623e+00	7.024e-02	6.879e+00	3.629e-02
24632	exm101	pheno_470	8.580e-04	3.604e-02	[[20908, 33], [782, 1]]	8.095e-01	8.352e-01	8.102e-01	7.051e-02
24634	exm101	pheno_472	8.580e-04	2.812e-02	[[20908, 33], [605, 1]]	1.000e+00	1.000e+00	1.047e+00	3.408e-01
24642	exm101	pheno_475	8.580e-04	6.085e-02	[[20908, 33], [1354, 3]]	1.359e+00	6.115e-01	1.404e+00	2.257e-01
24644	exm101	pheno_476	8.580e-04	1.158e-01	[[20908, 33], [2737, 5]]	1.108e+00	8.315e-01	1.157e+00	3.147e-01
24645	exm101	pheno_477	8.580e-04	1.750e-02	[[20908, 33], [372, 1]]	1.716e+00	5.953e-01	1.703e+00	1.897e-01
